player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count
Grigor Dimitrov,2023-wimbledon-1303,1,3,14,00:07:59,30,30,1,1,0,1,0,0,0,0,0,0,1,128.0,0,C,NCTL,ND,3.0193767351900007,4.438757436481,0.4304672100000001,0.0,0.4304672100000001,0.0,0.0,0.0,23.810221948752
Grigor Dimitrov,2023-wimbledon-1303,1,3,15,00:08:25,30,40,0,0,1,1,0,0,1,0,0,0,6,132.0,0,C,NCTL,ND,3.7174390616710005,3.9948816928329003,0.3874204890000001,0.0,0.3874204890000001,0.0,0.0,0.0,22.429199753876805
Grigor Dimitrov,2023-wimbledon-1303,1,3,16,00:09:01,40,40,1,1,0,1,0,0,0,0,0,0,3,120.0,1,BW,NCTL,ND,3.3456951555039,4.59539352354961,0.3486784401000001,0.0,1.3486784401,0.0,0.0,0.0,26.186279778489123
Grigor Dimitrov,2023-wimbledon-1303,1,3,17,00:09:29,40,AD,1,1,0,1,1,0,1,0,0,0,13,104.0,0,B,NCTL,ND,4.0111256399535105,4.13585417119465,0.31381059609000006,0.0,1.21381059609,0.0,0.0,0.0,26.56765180064021
Grigor Dimitrov,2023-wimbledon-1303,1,4,18,00:11:37,0,0,0,0,1,0,0,0,0,0,0,0,1,122.0,0,C,NCTL,ND,4.610013075958159,3.7222687540751846,1.282429536481,0.0,2.092429536481,0.0,0.0,0.0,36.91088662057619
Grigor Dimitrov,2023-wimbledon-1303,1,4,19,00:11:53,15,0,0,0,1,0,0,0,0,0,0,0,1,120.0,0,W,CTL,,4.149011768362344,4.350041878667666,1.1541865828329,0.0,1.8831865828329002,0.0,0.0,0.0,34.219797958518576
Grigor Dimitrov,2023-wimbledon-1303,1,4,20,00:12:07,30,0,0,0,1,0,0,0,0,0,0,0,1,93.0,0,C,NCTL,ND,3.7341105915261092,4.915037690800899,1.0387679245496102,0.0,1.69486792454961,0.0,0.0,0.0,31.797818162666715
Grigor Dimitrov,2023-wimbledon-1303,1,4,21,00:12:36,40,0,1,1,0,0,0,0,0,0,0,0,4,123.0,0,C,NCTL,ND,3.3606995323734985,5.42353392172081,0.9348911320946491,0.0,1.5253811320946493,0.0,0.0,0.0,29.618036346400043
Grigor Dimitrov,2023-wimbledon-1303,1,4,22,00:13:04,40,15,0,0,1,0,0,0,0,0,0,0,7,92.0,0,C,NCTL,D,4.024629579136148,4.881180529548729,0.8414020188851842,0.0,1.3728430188851841,0.0,0.0,0.0,30.656232711760037
Grigor Dimitrov,2023-wimbledon-1303,1,5,23,00:13:58,0,0,1,1,0,1,0,0,0,0,0,0,3,105.0,0,BC,NCTL,ND,3.622166621222534,5.393062476593856,0.7572618169966658,0.0,1.2355587169966658,0.0,0.0,0.0,34.59060944058403
Grigor Dimitrov,2023-wimbledon-1303,1,5,24,00:14:34,0,15,1,1,0,1,0,0,0,0,0,0,1,126.0,0,W,CTL,,4.259949959100281,4.853756228934471,0.6815356352969992,0.0,1.1120028452969994,0.0,0.0,0.0,34.131548496525625
Grigor Dimitrov,2023-wimbledon-1303,1,5,25,00:14:53,0,30,1,1,0,1,0,0,0,0,0,0,3,102.0,0,BW,NCTL,ND,4.833954963190253,4.368380606041024,0.6133820717672993,0.0,1.0008025607672995,0.0,0.0,0.0,31.71839364687307
Grigor Dimitrov,2023-wimbledon-1303,1,5,26,00:15:26,0,40,1,1,0,1,1,0,1,0,0,0,1,130.0,0,C,NCTL,,5.3505594668712275,3.9315425454369217,0.5520438645905694,0.0,0.9007223046905696,0.0,0.0,0.0,31.546554282185767
Grigor Dimitrov,2023-wimbledon-1303,1,6,27,00:16:59,0,0,1,1,0,0,0,0,0,0,0,0,0,123.0,0,C,CTL,D,5.815503520184105,3.5383882908932294,1.4968394781315126,0.0,1.8106500742215126,0.0,0.0,0.0,29.391898853967188
Grigor Dimitrov,2023-wimbledon-1303,1,6,28,00:17:23,0,15,0,0,1,0,0,0,0,0,0,0,3,128.0,0,BW,NCTL,ND,6.233953168165694,3.1845494618039067,1.3471555303183613,0.0,1.6295850667993612,0.0,0.0,0.0,26.45270896857047
Grigor Dimitrov,2023-wimbledon-1303,1,6,29,00:17:47,15,15,1,1,0,0,0,0,0,0,0,0,6,118.0,0,W,CTL,ND,5.610557851349125,3.866094515623516,1.2124399772865253,0.0,1.4666265601194253,0.0,0.0,0.0,26.807438071713424
Grigor Dimitrov,2023-wimbledon-1303,1,6,30,00:18:19,15,30,1,1,0,0,0,0,0,0,0,0,16,91.0,0,BW,NCTL,ND,6.049502066214213,3.4794850640611643,1.0911959795578727,0.0,1.3199639041074829,0.0,0.0,0.0,30.12669426454208
Grigor Dimitrov,2023-wimbledon-1303,1,6,31,00:19:46,15,40,0,0,1,0,0,0,1,1,1,0,7,125.0,0,B,CTL,ND,6.444551859592792,3.131536557655048,0.9820763816020854,0.0,1.1879675136967345,0.0,0.0,0.0,43.11402483808787
Grigor Dimitrov,2023-wimbledon-1303,1,6,32,00:20:33,30,40,0,0,1,0,0,0,1,1,1,0,1,132.0,0,W,CTL,,5.800096673633513,3.818382901889543,0.8838687434418769,0.0,2.069170762327061,1.0,1.0,0.0,45.80262235427909
Grigor Dimitrov,2023-wimbledon-1303,1,6,33,00:20:54,40,40,0,0,1,0,0,0,0,0,0,0,9,92.0,0,BC,NCTL,D,5.220087006270162,4.4365446117005884,0.7954818690976891,0.0,2.8622536860943555,1.9,1.9,0.0,42.222360118851185
Grigor Dimitrov,2023-wimbledon-1303,1,6,34,00:21:51,AD,40,1,1,0,0,0,0,0,0,0,0,2,89.0,0,W,NCTL,ND,4.698078305643145,4.992890150530531,0.7159336821879204,0.0,2.5760283174849192,1.71,1.71,0.0,47.00012410696607
Grigor Dimitrov,2023-wimbledon-1303,1,6,35,00:22:45,40,40,0,0,1,0,0,0,0,0,0,0,1,107.0,0,W,CTL,,5.228270475078832,4.493601135477477,0.6443403139691284,0.0,2.3184254857364275,1.5390000000000001,1.5390000000000001,0.0,44.30011169626946
Grigor Dimitrov,2023-wimbledon-1303,1,6,36,00:23:41,AD,40,1,1,0,0,0,0,0,0,0,0,2,120.0,0,BW,CTL,ND,4.705443427570948,5.04424102192973,0.5799062825722155,0.0,2.086582937162785,1.3851,1.3851,0.0,40.87010052664251
Grigor Dimitrov,2023-wimbledon-1303,1,6,37,00:24:05,40,40,1,1,0,0,0,0,0,0,0,0,4,102.0,0,BW,NCTL,ND,5.234899084813853,4.539816919736757,0.521915654314994,0.0,1.8779246434465064,1.24659,1.24659,0.0,38.78309047397826
Grigor Dimitrov,2023-wimbledon-1303,1,6,38,00:24:46,40,AD,1,1,0,0,1,0,1,1,0,0,4,82.0,0,BW,NCTL,D,5.711409176332468,4.085835227763082,0.46972408888349454,0.0,1.6901321791018558,1.121931,1.121931,0.0,38.90478142658044
Grigor Dimitrov,2023-wimbledon-1303,1,7,39,00:25:38,0,0,0,0,1,1,0,0,0,0,0,0,12,131.0,0,BC,NCTL,D,6.140268258699222,3.677251704986773,1.4227516799951452,0.0,2.5211189611916707,2.0097379,1.0097379000000002,0.0,39.014303283922395
Grigor Dimitrov,2023-wimbledon-1303,1,7,40,00:26:19,15,0,1,1,0,1,0,0,0,0,0,0,1,126.0,0,C,CTL,ND,5.5262414328293,4.309526534488096,1.2804765119956305,0.0,2.269007065072503,1.8087641100000003,0.9087641100000001,0.0,47.112872955530165
Grigor Dimitrov,2023-wimbledon-1303,1,7,41,00:26:43,15,15,1,1,0,1,0,0,0,0,0,0,1,115.0,0,W,CTL,,5.97361728954637,3.8785738810392862,1.1524288607960678,0.0,2.042106358565253,1.6278876990000002,0.8178876990000001,0.0,43.401585659977144
Grigor Dimitrov,2023-wimbledon-1303,1,7,42,00:27:06,15,30,1,1,0,1,0,0,0,0,0,0,1,126.0,0,C,NCTL,ND,6.376255560591733,3.4907164929353582,1.037185974716461,0.0,1.8378957227087278,1.4650989291000003,0.7360989291000002,0.0,40.06142709397943
Grigor Dimitrov,2023-wimbledon-1303,1,7,43,00:27:44,15,40,1,1,0,1,1,0,1,0,0,0,1,134.0,0,C,NCTL,,6.73863000453256,3.1416448436418225,0.9334673772448148,0.0,1.6541061504378551,1.3185890361900001,0.6624890361900002,0.0,37.05528438458149
Grigor Dimitrov,2023-wimbledon-1303,1,8,44,00:29:30,0,0,1,1,0,0,0,0,0,0,0,0,8,127.0,0,C,NCTL,D,7.064767004079304,2.82748035927764,1.8401206395203333,0.0,2.48869553539407,1.1867301325710002,0.5962401325710002,0.0,34.34975594612334
Grigor Dimitrov,2023-wimbledon-1303,1,8,45,00:30:02,0,15,0,0,1,0,0,0,0,0,0,0,1,125.0,0,W,CTL,,7.3582903036713745,2.5447323233498764,1.6561085755682998,0.0,2.2398259818546626,1.0680571193139001,0.5366161193139002,0.0,38.914780351511
Grigor Dimitrov,2023-wimbledon-1303,1,8,46,00:30:20,15,15,1,1,0,0,0,0,0,0,0,0,2,97.0,0,BC,NCTL,D,6.622461273304237,3.2902590910148883,1.4904977180114702,0.0,2.0158433836691967,0.9612514073825102,0.48295450738251017,0.0,36.0233023163599
Grigor Dimitrov,2023-wimbledon-1303,1,8,47,00:30:51,15,30,1,1,0,0,0,0,0,0,0,0,2,124.0,0,C,CTL,D,6.960215145973814,2.9612331819133995,1.3414479462103233,0.0,1.8142590453022769,0.8651262666442593,0.4346590566442592,0.0,34.420972084723914
Grigor Dimitrov,2023-wimbledon-1303,1,8,48,00:31:24,15,40,0,0,1,0,0,0,1,1,1,0,1,112.0,0,W,NCTL,ND,7.264193631376432,2.6651098637220603,1.207303151589291,0.0,1.6328331407720493,0.7786136399798333,0.3911931509798332,0.0,32.978874876251524
Grigor Dimitrov,2023-wimbledon-1303,1,8,49,00:31:42,30,40,1,1,0,0,1,1,1,1,0,0,4,96.0,1,B,NCTL,D,6.537774268238789,3.398598877349854,1.0865728364303617,0.0,2.4695498266948444,1.7007522759818499,1.3520738358818498,0.0,30.680987388626377
Grigor Dimitrov,2023-wimbledon-1303,2,1,50,00:34:02,0,0,1,1,0,1,0,0,0,0,0,0,1,119.0,0,W,CTL,,6.88399684141491,3.058738989614869,1.9779155527873256,1.0,3.22259484402536,2.530677048383665,1.216866452293665,0.0,31.61288864976374
Grigor Dimitrov,2023-wimbledon-1303,2,1,51,00:34:20,0,15,1,1,0,1,0,0,0,0,0,0,1,126.0,0,C,CTL,,7.195597157273419,2.752865090653382,1.7801239975085932,0.9,2.9003353596228236,2.2776093435452984,1.0951798070642984,0.0,29.451599784787362
Grigor Dimitrov,2023-wimbledon-1303,2,1,52,00:34:40,0,30,1,1,0,1,0,0,0,0,0,0,1,118.0,0,BW,NCTL,ND,7.476037441546078,2.477578581588044,1.6021115977577338,0.81,2.6103018236605418,2.0498484091907687,0.9856618263578687,0.0,27.506439806308627
Grigor Dimitrov,2023-wimbledon-1303,2,1,53,00:34:59,0,40,1,1,0,1,1,0,1,0,0,0,1,126.0,0,C,NCTL,ND,7.72843369739147,2.2298207234292393,1.4419004379819604,0.7290000000000001,2.3492716412944876,1.8448635682716918,0.8870956437220817,0.0,25.755795825677765
Grigor Dimitrov,2023-wimbledon-1303,2,2,54,00:35:44,0,0,0,0,1,0,0,0,0,0,0,0,1,123.0,0,BC,NCTL,D,7.955590327652324,2.0068386510863157,2.297710394183764,0.6561,3.114344477165039,1.6603772114445228,0.7983860793498736,0.0,24.180216243109985
Grigor Dimitrov,2023-wimbledon-1303,2,2,55,00:36:02,15,0,0,0,1,0,0,0,0,0,0,0,1,85.0,0,W,CTL,D,7.160031294887093,2.806154785977684,2.067939354765388,0.5904900000000001,2.802910029448535,1.4943394903000704,0.7185474714148863,0.0,22.762194618798983
Grigor Dimitrov,2023-wimbledon-1303,2,2,56,00:36:29,30,0,0,0,1,0,0,0,0,0,0,0,3,92.0,0,C,NCTL,D,6.444028165398382,3.525539307379916,1.8611454192888495,0.531441,2.5226190265036816,1.3449055412700635,0.6466927242733976,0.0,21.485975156919086
Grigor Dimitrov,2023-wimbledon-1303,2,2,57,00:37:00,40,0,1,1,0,0,0,0,0,0,0,0,2,126.0,0,W,CTL,ND,5.7996253488585445,4.1729853766419245,1.6750308773599645,0.4782969000000001,2.2703571238533136,1.2104149871430572,0.582023451846058,0.0,22.337377641227185
Grigor Dimitrov,2023-wimbledon-1303,2,2,58,00:37:21,40,15,1,1,0,0,0,0,0,0,0,0,4,111.0,0,W,CTL,ND,6.21966281397269,3.755686838977732,1.507527789623968,0.4304672100000001,2.043321411467982,1.0893734884287516,0.5238211066614522,0.0,22.103639877104467
Grigor Dimitrov,2023-wimbledon-1303,2,2,59,00:38:01,40,30,0,0,1,0,0,0,0,0,0,0,5,87.0,0,BW,NCTL,D,6.597696532575421,3.380118155079959,1.3567750106615712,0.3874204890000001,1.8389892703211839,0.9804361395858765,0.471438995995307,0.0,23.893275889394022
Grigor Dimitrov,2023-wimbledon-1303,2,3,60,00:38:51,0,0,1,1,0,1,0,0,0,0,0,0,1,100.0,0,BC,NCTL,ND,5.93792687931788,4.042106339571963,1.2210975095954142,0.3486784401000001,1.6550903432890656,0.8823925256272886,0.42429509639577623,0.0,26.50394830045462
Grigor Dimitrov,2023-wimbledon-1303,2,3,61,00:39:25,0,15,1,1,0,1,0,0,0,0,0,0,1,102.0,0,B,NCTL,ND,6.344134191386091,3.637895705614767,1.0989877586358727,0.31381059609000006,1.489581308960159,0.79415327306456,0.3818655867561987,0.0,24.85355347040916
Grigor Dimitrov,2023-wimbledon-1303,2,3,62,00:39:59,0,30,1,1,0,1,0,0,0,0,0,0,1,138.0,0,C,CTL,,6.709720772247483,3.27410613505329,0.9890889827722855,0.2824295364810001,1.3406231780641433,0.714737945758104,0.34367902808057876,0.0,23.36819812336824
Grigor Dimitrov,2023-wimbledon-1303,2,3,63,00:40:19,0,40,1,1,0,1,1,0,1,0,0,0,1,133.0,0,W,CTL,,7.0387486950227345,2.9466955215479618,0.890180084495057,0.2541865828329001,1.2065608602577291,0.6432641511822935,0.3093111252725209,0.0,22.031378311031414
Grigor Dimitrov,2023-wimbledon-1303,2,4,64,00:41:51,0,0,0,0,1,0,0,0,0,0,0,0,1,120.0,0,C,NCTL,,7.334873825520461,2.652025969393165,1.8011620760455513,0.2287679245496101,2.085904774231956,0.5789377360640642,0.27838001274526886,0.0,20.828240479928272
Grigor Dimitrov,2023-wimbledon-1303,2,4,65,00:42:07,15,0,0,0,1,0,0,0,0,0,0,0,3,118.0,0,C,NCTL,ND,6.6013864429684155,3.386823372453849,1.621045868440996,0.20589113209464907,1.8773142968087604,0.5210439624576578,0.25054201147074195,0.0,19.745416431935446
Grigor Dimitrov,2023-wimbledon-1303,2,4,66,00:42:31,30,0,0,0,1,0,0,0,0,0,0,0,1,120.0,0,BW,NCTL,D,5.941247798671574,4.048141035208464,1.4589412815968967,0.18530201888518416,1.6895828671278843,0.46893956621189203,0.22548781032366777,0.0,20.770874788741907
Grigor Dimitrov,2023-wimbledon-1303,2,4,67,00:42:47,40,0,0,0,1,0,0,0,0,0,0,0,1,78.0,0,BW,NCTL,ND,5.347123018804416,4.643326931687618,1.313047153437207,0.16677181699666577,1.5206245804150962,0.4220456095907028,0.20293902929130098,0.0,19.693787309867716
Grigor Dimitrov,2023-wimbledon-1303,2,5,68,00:43:28,0,0,0,0,1,1,0,0,0,0,0,0,8,101.0,0,BC,NCTL,ND,4.812410716923974,5.178994238518856,1.1817424380934862,0.15009463529699918,1.3685621223735864,0.3798410486316326,0.1826451263621709,0.0,18.724408578880944
Grigor Dimitrov,2023-wimbledon-1303,2,5,69,00:44:13,15,0,1,1,0,1,0,0,0,0,0,0,1,127.0,0,C,NCTL,D,4.3311696452315775,5.661094814666971,1.0635681942841377,0.13508517176729928,1.231705910136228,0.34185694376846937,0.16438061372595383,0.0,24.851967720992853
Grigor Dimitrov,2023-wimbledon-1303,2,5,70,00:44:50,15,15,0,0,1,1,0,0,0,0,0,0,2,116.0,0,W,CTL,D,4.898052680708419,5.094985333200274,0.9572113748557239,0.12157665459056935,1.108535319122605,0.3076712493916224,0.14794255235335843,0.0,23.366770948893567
Grigor Dimitrov,2023-wimbledon-1303,2,5,71,00:45:18,30,15,1,1,0,1,0,0,0,0,0,0,1,93.0,0,W,CTL,D,4.408247412637578,5.585486799880246,0.8614902373701516,0.10941898913151242,0.9976817872103447,0.2769041244524602,0.13314829711802262,0.0,23.03009385400421
Grigor Dimitrov,2023-wimbledon-1303,2,5,72,00:45:54,30,30,1,1,0,1,0,0,0,0,0,0,1,130.0,0,C,CTL,,4.9674226713738205,5.026938119892222,0.7753412136331366,0.09847709021836118,0.8979136084893102,0.24921371200721418,0.11983346740622035,0.0,21.72708446860379
Grigor Dimitrov,2023-wimbledon-1303,2,5,73,00:46:15,30,40,1,1,0,1,1,0,1,0,0,0,5,99.0,0,BW,CTL,D,5.470680404236438,4.5242443079029995,0.697807092269823,0.08862938119652507,0.8081222476403793,0.22429234080649274,0.1078501206655983,0.0,20.55437602174341
Grigor Dimitrov,2023-wimbledon-1303,2,6,74,00:48:00,0,0,1,1,0,0,0,0,0,0,0,0,6,98.0,0,BW,NCTL,ND,5.923612363812794,4.0718198771127,1.6280263830428405,0.07976644307687256,1.7273100228763414,0.20186310672584348,0.09706510859903848,0.0,23.498938419569072
Grigor Dimitrov,2023-wimbledon-1303,2,6,75,00:48:40,0,15,0,0,1,0,0,0,0,0,0,0,1,130.0,0,W,CTL,,6.331251127431516,3.66463788940143,1.4652237447385565,0.0717897987691853,1.5545790205887071,0.18167679605325915,0.08735859773913464,0.0,27.149044577612162
Grigor Dimitrov,2023-wimbledon-1303,2,6,76,00:49:16,15,15,1,1,0,0,0,0,0,0,0,0,6,88.0,0,C,NCTL,ND,5.6981260146883645,4.298174100461287,1.318701370264701,0.06461081889226677,1.3991211185298367,0.16350911644793323,0.07862273796522118,0.0,25.434140119850944
Grigor Dimitrov,2023-wimbledon-1303,2,6,77,00:49:59,15,30,1,1,0,0,0,0,0,0,0,0,4,122.0,0,C,NCTL,ND,6.128313413219528,3.8683566904151583,1.186831233238231,0.058149737003040096,1.259209006676853,0.1471582048031399,0.07076046416869906,0.0,28.890726107865852
Grigor Dimitrov,2023-wimbledon-1303,2,6,78,00:50:36,15,40,1,1,0,0,1,0,1,1,0,0,30,94.0,0,C,NCTL,D,6.515482071897575,3.4815210213736427,1.0681481099144077,0.05233476330273609,1.1332881060091675,0.13244238432282593,0.06368441775182916,0.0,30.001653497079268
Grigor Dimitrov,2023-wimbledon-1303,2,7,79,00:52:22,0,0,0,0,1,1,0,0,0,0,0,0,2,90.0,0,BC,NCTL,ND,6.863933864707818,3.1333689192362786,1.961333298922967,0.047101286972462485,2.019959295408251,1.1191981458905433,0.05731597597664624,0.0,57.00148814737134
Grigor Dimitrov,2023-wimbledon-1303,2,7,80,00:53:02,15,0,1,1,0,1,0,0,0,0,0,0,1,126.0,0,W,CTL,,6.177540478237036,3.8200320273126507,1.7651999690306703,0.04239115827521624,1.817963365867426,1.007278331301489,0.05158437837898162,0.0,53.301339332634214
Grigor Dimitrov,2023-wimbledon-1303,2,7,81,00:53:26,15,15,1,1,0,1,0,0,0,0,0,0,3,120.0,1,W,CTL,ND,6.559786430413332,3.4380288245813855,1.5886799721276033,0.038152042447694615,1.6361670292806831,0.9065504981713401,0.046425940541083455,0.0,48.97120539937079
Grigor Dimitrov,2023-wimbledon-1303,2,7,82,00:53:55,15,30,1,1,0,1,0,0,0,0,0,0,1,131.0,0,W,CTL,,6.903807787371999,3.094225942123247,1.429811974914843,0.03433683820292515,1.4725503263526152,0.8158954483542061,0.04178334648697511,0.0,47.07408485943371
Grigor Dimitrov,2023-wimbledon-1303,2,7,83,00:54:22,15,40,1,1,0,1,1,0,1,0,0,0,1,103.0,0,BW,NCTL,D,7.2134270086348,2.7848033479109224,1.2868307774233587,0.030903154382632636,1.3252952937173534,0.7343059035187856,0.0376050118382776,0.0,43.36667637349034
Grigor Dimitrov,2023-wimbledon-1303,2,8,84,24:56:34,0,0,1,1,0,0,0,0,0,0,0,0,4,119.0,0,C,CTL,D,7.49208430777132,2.5063230131198306,2.158147699681023,0.027812838944369374,2.192765764345618,0.660875313166907,0.03384451065444984,0.0,40.030008736141305
Grigor Dimitrov,2023-wimbledon-1303,2,8,85,24:57:00,0,15,0,0,1,0,0,0,0,0,0,0,3,91.0,0,W,CTL,ND,7.742875876994187,2.2556907118078477,1.9423329297129208,0.025031555049932437,1.9734891879110563,0.5947877818502164,0.03046005958900486,0.0,40.02700786252718
Grigor Dimitrov,2023-wimbledon-1303,2,8,86,24:57:30,15,15,0,0,1,0,0,0,0,0,0,0,3,99.0,0,C,NCTL,ND,6.96858828929477,3.030121640627063,1.7480996367416286,0.022528399544939195,1.776140269119951,0.5353090036651947,0.027414053630104372,0.0,39.02430707627446
Grigor Dimitrov,2023-wimbledon-1303,2,8,87,24:58:22,30,15,0,0,1,0,0,0,0,0,0,0,5,119.0,0,C,NCTL,ND,6.271729460365293,3.7271094765643564,1.573289673067466,0.020275559590445275,1.5985262422079558,0.4817781032986752,0.02467264826709394,0.0,38.121876368647015
Grigor Dimitrov,2023-wimbledon-1303,2,8,88,24:58:44,40,15,0,0,1,0,0,0,0,0,0,0,1,103.0,0,BC,NCTL,ND,5.644556514328764,4.354398528907922,1.4159607057607193,0.01824800363140075,1.4386736179871602,0.43360029296880775,0.022205383440384547,0.0,39.309688731782316
Grigor Dimitrov,2023-wimbledon-1303,2,9,89,24:59:45,0,0,1,1,0,1,0,0,0,0,0,0,1,133.0,0,C,NCTL,,5.080100862895887,4.918958676017129,1.2743646351846474,0.016423203268260675,1.2948062561884441,0.390240263671927,0.019984845096346092,0.0,36.37871985860408
Grigor Dimitrov,2023-wimbledon-1303,2,9,90,25:00:18,0,15,1,1,0,1,0,0,0,0,0,0,5,131.0,1,BW,NCTL,ND,5.572090776606299,4.427062808415417,1.1469281716661828,0.014780882941434608,1.1653256305695998,0.3512162373047343,0.01798636058671148,0.0,33.74084787274368
Grigor Dimitrov,2023-wimbledon-1303,2,9,91,25:00:51,0,30,0,0,1,1,0,0,0,0,0,0,10,103.0,0,C,NCTL,ND,6.014881698945668,3.9843565275738744,1.0322353544995644,0.013302794647291146,1.0487930675126398,0.31609461357426094,0.016187724528040334,0.0,35.366763085469316
Grigor Dimitrov,2023-wimbledon-1303,2,9,92,25:01:49,15,30,1,1,0,1,0,0,0,0,0,0,1,99.0,0,B,NCTL,ND,5.413393529051103,4.5859208748164875,0.9290118190496081,0.011972515182562033,0.943913760761376,0.2844851522168348,0.014568952075236301,0.0,41.83008677692238
Grigor Dimitrov,2023-wimbledon-1303,2,9,93,25:02:25,15,40,0,0,1,1,0,0,1,0,0,0,0,117.0,0,BW,CTL,ND,5.872054176145992,4.1273287873348385,0.8361106371446473,0.01077526366430583,0.8495223846852384,0.25603663699515133,0.013112056867712671,0.0,38.64707809923014
Grigor Dimitrov,2023-wimbledon-1303,2,9,94,25:03:10,30,40,1,1,0,1,1,1,1,0,0,0,1,131.0,0,W,CTL,,5.284848758531393,4.714595908601355,0.7524995734301825,0.009697737297875247,1.7645701462167145,0.23043297329563617,0.011800851180941405,0.0,34.78237028930713
Grigor Dimitrov,2023-wimbledon-1303,3,1,95,25:06:59,0,0,1,1,0,0,0,0,0,0,0,0,2,94.0,0,C,NCTL,D,5.756363882678254,4.24313631774122,1.6772496160871642,1.0087279635680877,2.588113131595043,0.20738967596607255,0.010620766062847264,0.0,32.30413326037642
Grigor Dimitrov,2023-wimbledon-1303,3,1,96,25:07:49,0,15,0,0,1,0,0,0,0,0,0,0,1,125.0,0,C,NCTL,D,6.180727494410428,3.8188226859670977,1.509524654478448,0.907855167211279,2.329301818435539,0.18665070836946535,0.009558689456562538,0.0,31.073719934338776
