player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count
Andrey Rublev,2023-wimbledon-1313,1,3,12,00:06:28,0,15,1,1,0,1,0,0,0,0,0,0,1,121.0,0,C,NCTL,ND,4.7399630391,2.121931,1.3782969,0.0,1.3782969,0.9,0.0,0.0,20.4899358973
Andrey Rublev,2023-wimbledon-1313,1,3,13,00:06:44,15,15,1,1,0,1,0,0,0,0,0,0,7,113.0,0,BW,NCTL,D,5.26596673519,1.9097379,1.2404672100000003,0.0,1.2404672100000003,0.81,0.0,0.0,19.440942307570005
Andrey Rublev,2023-wimbledon-1313,1,3,14,00:07:14,30,15,0,0,1,1,0,0,0,0,0,0,4,92.0,0,B,NCTL,ND,5.739370061671001,1.7187641100000002,1.1164204890000002,0.0,1.1164204890000002,0.7290000000000001,0.0,0.0,24.496848076813002
Andrey Rublev,2023-wimbledon-1313,1,3,15,00:08:13,30,30,1,1,0,1,0,0,0,0,0,0,5,89.0,0,BC,NCTL,ND,5.1654330555039,2.546887699,1.0047784401000002,0.0,1.0047784401000002,0.6561,0.0,0.0,26.0471632691317
Andrey Rublev,2023-wimbledon-1313,1,3,16,00:08:51,40,30,1,1,0,1,1,0,1,0,0,0,3,121.0,0,C,CTL,ND,5.648889749953511,2.2921989291,0.9043005960900001,0.0,0.9043005960900001,0.5904900000000001,0.0,0.0,28.44244694221853
Andrey Rublev,2023-wimbledon-1313,1,4,17,00:10:36,0,0,0,0,1,0,0,0,0,0,0,0,3,100.0,0,W,NCTL,ND,6.0840007749581595,2.0629790361900002,1.8138705364810002,0.0,1.8138705364810002,0.531441,0.0,0.0,28.59820224799668
Andrey Rublev,2023-wimbledon-1313,1,4,18,00:10:56,0,15,1,1,0,0,0,0,0,0,0,0,0,112.0,0,W,CTL,,5.475600697462344,2.8566811325710004,1.6324834828329,0.0,1.6324834828329,0.4782969000000001,0.0,0.0,28.738382023197016
Andrey Rublev,2023-wimbledon-1313,1,4,19,00:11:20,15,15,0,0,1,0,0,0,0,0,0,0,3,93.0,0,BC,NCTL,ND,5.9280406277161095,2.5710130193139005,1.4692351345496102,0.0,1.4692351345496102,0.4304672100000001,0.0,0.0,25.864543820877312
Andrey Rublev,2023-wimbledon-1313,1,4,20,00:11:51,15,30,1,1,0,0,0,0,0,0,0,0,0,116.0,0,,,,5.335236564944499,3.3139117173825103,1.3223116210946493,0.0,1.3223116210946493,0.3874204890000001,0.0,0.0,26.27808943878958
Andrey Rublev,2023-wimbledon-1313,1,4,21,00:12:19,30,30,0,0,1,0,0,0,0,0,0,0,3,116.0,0,C,CTL,D,5.80171290845005,2.982520545644259,1.190080458985184,0.0,1.190080458985184,0.3486784401000001,0.0,0.0,23.650280494910625
Andrey Rublev,2023-wimbledon-1313,1,4,22,00:12:45,30,40,1,1,0,0,0,0,0,0,0,0,2,112.0,0,W,NCTL,D,5.221541617605045,3.6842684910798336,1.0710724130866658,0.0,1.0710724130866658,0.31381059609000006,0.0,0.0,24.28525244541956
Andrey Rublev,2023-wimbledon-1313,1,4,23,00:13:08,40,40,0,0,1,0,0,0,0,0,0,0,3,104.0,0,BW,NCTL,ND,5.6993874558445405,3.31584164197185,0.9639651717779993,0.0,0.9639651717779993,0.2824295364810001,0.0,0.0,23.856727200877607
Andrey Rublev,2023-wimbledon-1313,1,4,24,00:13:33,40,AD,0,0,1,0,0,0,0,0,0,0,3,109.0,0,W,CTL,D,5.129448710260086,3.984257477774665,0.8675686546001995,0.0,0.8675686546001995,0.2541865828329001,0.0,0.0,24.471054480789846
Andrey Rublev,2023-wimbledon-1313,1,5,25,00:14:00,0,0,0,0,1,1,0,0,0,0,0,0,4,126.0,0,BC,NCTL,D,4.616503839234078,4.5858317299971985,0.7808117891401796,0.0,0.7808117891401796,0.2287679245496101,0.0,0.0,25.02394903271086
Andrey Rublev,2023-wimbledon-1313,1,5,26,00:14:20,0,15,0,0,1,1,0,0,0,0,0,0,8,89.0,0,BW,NCTL,ND,4.15485345531067,5.127248556997479,0.7027306102261616,0.0,0.7027306102261616,0.20589113209464907,0.0,0.0,26.521554129439778
Andrey Rublev,2023-wimbledon-1313,1,5,27,00:14:57,0,30,0,0,1,1,0,0,0,0,0,0,2,95.0,0,BC,NCTL,D,3.739368109779603,5.614523701297732,0.6324575492035454,0.0,0.6324575492035454,0.18530201888518416,0.0,0.0,31.8693987164958
Andrey Rublev,2023-wimbledon-1313,1,5,28,00:15:23,0,40,0,0,1,1,0,0,0,0,0,1,2,89.0,0,C,NCTL,ND,3.365431298801643,6.053071331167958,0.5692117942831909,0.0,0.5692117942831909,0.16677181699666577,0.0,0.0,30.68245884484622
Andrey Rublev,2023-wimbledon-1313,1,6,29,00:16:59,0,0,0,0,1,0,0,0,0,0,0,0,1,116.0,0,C,CTL,ND,3.028888168921479,6.447764198051162,0.5122906148548718,0.0,0.5122906148548718,0.15009463529699918,0.0,1.0,29.614212960361602
Andrey Rublev,2023-wimbledon-1313,1,6,30,00:17:16,0,15,0,0,1,0,0,0,0,0,0,0,9,82.0,0,BW,NCTL,D,2.725999352029331,6.802987778246047,0.46106155336938465,0.0,0.46106155336938465,0.13508517176729928,0.0,0.9,27.65279166432544
Andrey Rublev,2023-wimbledon-1313,1,6,31,00:18:04,0,30,1,1,0,0,0,0,0,0,0,0,2,118.0,0,C,NCTL,ND,2.4533994168263975,7.122689000421442,0.4149553980324462,0.0,0.4149553980324462,0.12157665459056935,0.0,0.81,33.8875124978929
Andrey Rublev,2023-wimbledon-1313,1,6,32,00:18:27,15,30,1,1,0,0,0,0,0,0,0,0,6,90.0,0,BC,NCTL,D,3.208059475143758,6.410420100379298,0.3734598582292016,0.0,0.3734598582292016,0.10941898913151242,0.0,0.7290000000000001,32.498761248103605
Andrey Rublev,2023-wimbledon-1313,1,6,33,00:19:21,30,30,0,0,1,0,0,0,0,0,0,0,3,96.0,0,BW,NCTL,D,3.8872535276293823,5.769378090341369,0.33611387240628143,0.0,0.33611387240628143,0.09847709021836118,0.0,0.6561,35.24888512329325
Andrey Rublev,2023-wimbledon-1313,1,6,34,00:19:49,30,40,1,1,0,0,0,0,0,0,0,0,8,80.0,0,BW,NCTL,ND,3.4985281748664443,6.192440281307231,0.3025024851656533,0.0,0.3025024851656533,0.08862938119652507,0.0,0.5904900000000001,34.72399661096392
Andrey Rublev,2023-wimbledon-1313,1,6,35,00:20:42,40,40,1,1,0,0,0,0,0,0,0,0,2,98.0,0,W,CTL,ND,4.148675357379799,5.5731962531765085,0.272252236649088,0.0,0.272252236649088,0.07976644307687256,0.0,0.531441,39.25159694986753
Andrey Rublev,2023-wimbledon-1313,1,6,36,00:21:11,AD,40,1,1,0,0,1,0,1,1,0,0,4,108.0,0,C,CTL,ND,4.73380782164182,5.015876627858859,0.2450270129841792,0.0,0.2450270129841792,0.0717897987691853,0.0,0.4782969000000001,37.32643725488079
Andrey Rublev,2023-wimbledon-1313,1,7,37,00:21:48,0,0,0,0,1,1,0,0,0,0,0,0,2,98.0,0,BC,NCTL,D,5.260427039477638,4.514288965072972,1.2205243116857614,0.0,1.2205243116857614,1.0646108188922667,0.0,0.4304672100000001,37.5937935293927
Andrey Rublev,2023-wimbledon-1313,1,7,38,00:22:20,0,15,1,1,0,1,0,0,0,0,0,0,3,122.0,1,B,NCTL,ND,4.7343843355298745,5.062860068565675,1.0984718805171851,0.0,1.0984718805171851,0.9581497370030401,0.0,0.3874204890000001,35.83441417645343
Andrey Rublev,2023-wimbledon-1313,1,7,39,00:22:43,15,15,1,1,0,1,0,0,0,0,0,0,9,116.0,0,BW,NCTL,D,5.260945901976887,4.5565740617091075,0.9886246924654667,0.0,0.9886246924654667,0.8623347633027362,0.0,0.3486784401000001,35.25097275880809
Andrey Rublev,2023-wimbledon-1313,1,7,40,00:23:17,30,15,1,1,0,1,0,0,0,0,0,0,3,89.0,0,BW,NCTL,ND,5.734851311779199,4.100916655538198,0.8897622232189201,0.0,0.8897622232189201,0.7761012869724626,0.0,0.31381059609000006,40.72587548292728
Andrey Rublev,2023-wimbledon-1313,1,7,41,00:23:56,40,15,1,1,0,1,1,0,1,0,0,0,5,111.0,0,BW,NCTL,ND,6.161366180601279,3.6908249899843777,0.800786000897028,0.0,0.800786000897028,0.6984911582752162,0.0,0.2824295364810001,39.65328793463455
Andrey Rublev,2023-wimbledon-1313,1,8,42,00:25:37,0,0,1,1,0,0,0,0,0,0,0,0,10,91.0,0,C,NCTL,D,6.5452295625411505,3.32174249098594,1.7207074008073253,0.0,1.7207074008073253,0.6286420424476947,0.0,0.2541865828329001,40.687959141171106
Andrey Rublev,2023-wimbledon-1313,1,8,43,00:26:29,15,0,0,0,1,0,0,0,0,0,0,0,3,106.0,0,C,CTL,ND,6.890706606287036,2.989568241887346,1.5486366607265927,0.0,1.5486366607265927,0.5657778382029252,0.0,0.2287679245496101,46.61916322705399
Andrey Rublev,2023-wimbledon-1313,1,8,44,00:26:55,15,15,0,0,1,0,0,0,0,0,0,0,5,101.0,0,BW,NCTL,ND,6.201635945658333,3.6906114176986113,1.3937729946539337,0.0,1.3937729946539337,0.5092000543826327,0.0,0.20589113209464907,44.957246904348594
Andrey Rublev,2023-wimbledon-1313,1,8,45,00:27:27,15,30,1,1,0,0,0,0,0,0,0,0,4,84.0,0,BW,NCTL,D,5.581472351092501,4.32155027592875,1.2543956951885402,0.0,1.2543956951885402,0.45828004894436947,0.0,0.18530201888518416,45.46152221391374
Andrey Rublev,2023-wimbledon-1313,1,8,46,00:28:08,30,30,1,1,0,0,0,0,0,0,0,0,2,107.0,0,BW,NCTL,D,6.0233251159832495,3.8893952483358754,1.1289561256696863,0.0,1.1289561256696863,0.4124520440499325,0.0,0.16677181699666577,44.915369992522365
Andrey Rublev,2023-wimbledon-1313,1,8,47,00:28:34,40,30,0,0,1,0,0,0,1,1,1,0,1,106.0,0,BW,NCTL,D,6.420992604384925,3.500455723502288,1.0160605131027176,0.0,1.0160605131027176,0.3712068396449393,0.0,0.15009463529699918,42.42383299327012
Andrey Rublev,2023-wimbledon-1313,1,8,48,00:28:58,40,40,0,0,1,0,0,0,0,0,0,0,1,120.0,0,C,NCTL,,5.778893343946432,4.150410151152059,0.9144544617924457,0.0,1.9144544617924457,1.3340861556804453,1.0,0.13508517176729928,39.181449693943115
Andrey Rublev,2023-wimbledon-1313,1,8,49,00:29:32,40,AD,1,1,0,0,0,0,0,0,0,0,4,111.0,0,C,NCTL,ND,5.20100400955179,4.735369136036853,0.8230090156132013,0.0,1.7230090156132012,1.2006775401124008,0.9,0.12157665459056935,36.2633047245488
Andrey Rublev,2023-wimbledon-1313,1,8,50,00:30:04,40,40,0,0,1,0,0,0,0,0,0,0,1,98.0,0,BW,CTL,D,5.68090360859661,4.261832222433169,0.7407081140518812,0.0,1.5507081140518812,1.0806097861011608,0.81,0.10941898913151242,36.63697425209392
Andrey Rublev,2023-wimbledon-1313,1,8,51,00:30:33,40,AD,0,0,1,0,0,0,0,0,0,0,3,88.0,0,W,CTL,ND,5.11281324773695,4.835649000189852,0.6666373026466931,0.0,1.3956373026466933,0.9725488074910448,0.7290000000000001,0.09847709021836118,33.973276826884536
Andrey Rublev,2023-wimbledon-1313,1,9,52,00:31:23,0,0,1,1,0,1,0,0,0,0,0,0,1,121.0,0,C,NCTL,D,4.601531922963255,5.352084100170866,0.5999735723820239,0.0,1.2560735723820238,0.8752939267419402,0.6561,0.08862938119652507,33.57594914419608
Andrey Rublev,2023-wimbledon-1313,1,9,53,00:31:38,15,0,1,1,0,1,0,0,0,0,0,0,5,88.0,0,BW,NCTL,D,5.141378730666929,4.81687569015378,0.5399762151438214,0.0,1.1304662151438216,0.7877645340677463,0.5904900000000001,0.07976644307687256,31.21835422977647
Andrey Rublev,2023-wimbledon-1313,1,9,54,00:32:09,30,0,1,1,0,1,0,0,0,0,0,0,1,108.0,0,W,CTL,,5.627240857600237,4.335188121138402,0.4859785936294393,0.0,1.0174195936294392,0.7089880806609716,0.531441,0.0717897987691853,33.09651880679883
Andrey Rublev,2023-wimbledon-1313,1,9,55,00:32:29,40,0,1,1,0,1,1,1,1,0,0,0,1,125.0,0,W,CTL,,6.064516771840212,3.901669309024562,0.4373807342664954,0.0,0.9156776342664954,0.6380892725948745,0.4782969000000001,0.06461081889226677,30.786866926118943
Andrey Rublev,2023-wimbledon-1313,2,1,56,00:34:47,0,0,0,0,1,0,0,0,0,0,0,0,1,104.0,0,W,CTL,,6.458065094656192,3.5115023781221053,1.3936426608398458,1.0,1.824109870839846,0.5742803453353871,0.4304672100000001,0.058149737003040096,28.708180233507047
Andrey Rublev,2023-wimbledon-1313,2,1,57,00:35:05,0,15,0,0,1,0,0,0,0,0,0,0,7,81.0,0,BW,NCTL,ND,5.812258585190573,4.160352140309895,1.2542783947558613,0.9,1.6416988837558613,0.5168523108018483,0.3874204890000001,0.05233476330273609,26.83736221015635
Andrey Rublev,2023-wimbledon-1313,2,1,58,00:35:42,0,30,0,0,1,0,0,0,0,0,0,0,9,84.0,0,B,NCTL,D,5.231032726671516,4.7443169262789056,1.1288505552802752,0.81,1.4775289953802753,0.4651670797216636,0.3486784401000001,0.047101286972462485,31.153625989140714
Andrey Rublev,2023-wimbledon-1313,2,1,59,00:36:31,0,40,0,0,1,0,0,0,0,0,0,0,7,85.0,0,BW,NCTL,D,4.707929454004364,5.269885233651015,1.0159654997522478,0.7290000000000001,1.329776095842248,0.4186503717494972,0.31381059609000006,0.04239115827521624,37.03826339022664
Andrey Rublev,2023-wimbledon-1313,2,2,60,00:37:34,0,0,1,1,0,1,0,0,0,0,0,0,1,99.0,0,BC,NCTL,,4.237136508603928,5.7428967102859145,0.9143689497770229,0.6561,1.196798486258023,0.37678533457454755,0.2824295364810001,0.038152042447694615,40.334437051203984
Andrey Rublev,2023-wimbledon-1313,2,2,61,00:37:59,15,0,1,1,0,1,0,0,0,0,0,0,5,88.0,0,BW,NCTL,D,4.813422857743536,5.1686070392573225,0.8229320547993207,0.5904900000000001,1.0771186376322208,0.33910680111709274,0.2541865828329001,0.03433683820292515,37.30099334608358
Andrey Rublev,2023-wimbledon-1313,2,2,62,00:38:28,30,0,1,1,0,1,0,0,0,0,0,0,1,126.0,0,C,NCTL,ND,5.332080571969182,4.65174633533159,0.7406388493193885,0.531441,0.9694067738689987,0.3051961210053835,0.2287679245496101,0.030903154382632636,38.57089401147522
Andrey Rublev,2023-wimbledon-1313,2,2,63,00:38:43,40,0,0,0,1,1,0,0,1,0,0,0,2,105.0,0,C,NCTL,D,5.798872514772263,4.186571701798432,0.6665749643874498,0.4782969000000001,0.8724660964820989,0.27467650890484513,0.20589113209464907,0.027812838944369374,35.7138046103277
Andrey Rublev,2023-wimbledon-1313,2,2,64,00:39:08,40,15,1,1,0,1,1,0,1,0,0,0,1,108.0,0,W,CTL,,5.218985263295038,4.7679145316185885,0.5999174679487048,0.4304672100000001,1.7852194868338889,0.24720885801436063,0.18530201888518416,0.025031555049932437,34.14242414929493
Andrey Rublev,2023-wimbledon-1313,2,3,65,00:39:39,0,0,0,0,1,0,0,0,0,0,0,0,1,120.0,0,C,CTL,,5.6970867369655345,4.29112307845673,1.5399257211538346,0.3874204890000001,2.6066975381505,0.2224879722129246,0.16677181699666577,0.022528399544939195,31.728181734365442
Andrey Rublev,2023-wimbledon-1313,2,3,66,00:39:57,0,15,0,0,1,0,0,0,0,0,0,0,13,99.0,0,C,NCTL,D,5.127378063268981,4.862010770611057,1.385933149038451,0.3486784401000001,2.3460277843354502,0.20023917499163213,0.15009463529699918,0.020275559590445275,29.555363560928896
Andrey Rublev,2023-wimbledon-1313,2,3,67,00:41:00,0,30,0,0,1,0,0,0,0,0,0,0,3,116.0,0,C,NCTL,ND,4.614640256942083,5.375809693549952,1.247339834134606,0.31381059609000006,2.1114250059019053,0.18021525749246892,0.13508517176729928,0.01824800363140075,39.599827204836004
Andrey Rublev,2023-wimbledon-1313,2,3,68,00:41:24,0,40,0,0,1,0,0,0,0,0,0,0,1,95.0,0,C,NCTL,ND,4.153176231247874,5.838228724194956,1.1226058507211454,0.2824295364810001,1.9002825053117147,0.16219373174322205,0.12157665459056935,0.016423203268260675,38.63984448435241
Andrey Rublev,2023-wimbledon-1313,2,4,69,00:43:09,0,0,1,1,0,1,0,0,0,0,0,0,3,123.0,1,C,NCTL,ND,3.737858608123087,6.254405851775461,1.0103452656490308,0.2541865828329001,1.7102542547805433,0.14597435856889984,0.10941898913151242,0.014780882941434608,35.77586003591717
Andrey Rublev,2023-wimbledon-1313,2,4,70,00:43:29,15,0,1,1,0,1,0,0,0,0,0,0,3,115.0,0,C,NCTL,ND,4.364072747310779,5.628965266597915,0.9093107390841277,0.2287679245496101,1.539228829302489,0.13137692271200985,0.09847709021836118,0.013302794647291146,35.19827403232545
Andrey Rublev,2023-wimbledon-1313,2,4,71,00:43:46,30,0,0,0,1,1,0,0,0,0,0,0,2,108.0,0,W,NCTL,D,4.927665472579701,5.066068739938123,0.8183796651757149,0.20589113209464907,1.3853059463722404,0.11823923044080888,0.08862938119652507,0.011972515182562033,34.6784466290929
Andrey Rublev,2023-wimbledon-1313,2,4,72,00:44:02,30,15,1,1,0,1,0,0,0,0,0,0,3,127.0,0,W,NCTL,ND,4.434898925321731,5.559461865944311,0.7365416986581436,0.18530201888518416,1.246775351735016,0.10641530739672798,0.07976644307687256,0.01077526366430583,33.21060196618362
Andrey Rublev,2023-wimbledon-1313,2,4,73,00:44:21,40,15,0,0,1,1,0,0,1,0,0,0,2,102.0,0,BW,NCTL,D,4.991409032789559,5.0035156793498805,0.6628875287923293,0.16677181699666577,1.1220978165615145,0.09577377665705519,0.0717897987691853,0.009697737297875247,32.889541769565255
Andrey Rublev,2023-wimbledon-1313,2,4,74,00:44:39,40,30,0,0,1,1,0,0,1,0,0,0,2,118.0,0,C,NCTL,ND,4.4922681295106015,5.503164111414892,0.5965987759130962,0.15009463529699918,2.009888034905363,0.08619639899134968,0.06461081889226677,0.008727963568087723,31.600587592608733
Andrey Rublev,2023-wimbledon-1313,2,4,75,00:44:58,40,40,0,0,1,1,0,0,0,0,0,0,4,110.0,0,BW,NCTL,D,4.043041316559542,5.952847700273404,0.5369388983217867,0.13508517176729928,2.808899231414827,0.0775767590922147,0.058149737003040096,0.00785516721127895,30.44052883334786
Andrey Rublev,2023-wimbledon-1313,2,4,76,00:45:30,40,AD,1,1,0,1,0,0,0,0,0,0,1,124.0,0,B,NCTL,,3.6387371849035883,6.357562930246063,0.48324500848960805,0.12157665459056935,2.528009308273344,0.06981908318299324,0.05233476330273609,0.007069650490151055,31.396475950013077
Andrey Rublev,2023-wimbledon-1313,2,4,77,00:45:51,40,40,0,0,1,1,0,0,0,0,0,0,8,83.0,0,C,NCTL,D,4.27486346641323,5.721806637221457,0.43492050764064727,0.10941898913151242,2.2752083774460097,0.06283717486469392,0.047101286972462485,0.00636268544113595,29.256828355011766
Andrey Rublev,2023-wimbledon-1313,2,4,78,00:46:39,40,AD,1,1,0,1,0,0,0,0,0,0,1,90.0,0,W,NCTL,D,3.8473771197719064,6.149625973499312,0.39142845687658245,0.09847709021836118,2.0476875397014087,0.05655345737822452,0.04239115827521624,0.005726416897022355,34.33114551951059
Andrey Rublev,2023-wimbledon-1313,2,4,79,00:47:11,40,40,1,1,0,1,0,0,0,0,0,0,1,82.0,0,C,NCTL,ND,4.462639407794716,5.53466337614938,0.3522856111889243,0.08862938119652507,1.842918785731268,0.050898111640402074,0.038152042447694615,0.00515377520732012,31.89803096755953
Andrey Rublev,2023-wimbledon-1313,2,4,80,00:47:42,AD,40,0,0,1,1,0,0,1,0,0,0,4,87.0,0,B,NCTL,D,5.016375467015244,4.981197038534443,0.3170570500700319,0.07976644307687256,1.6586269071581414,0.04580830047636186,0.03433683820292515,0.004638397686588108,29.708227870803583
Andrey Rublev,2023-wimbledon-1313,2,4,81,00:48:16,40,40,1,1,0,1,0,0,0,0,0,0,1,120.0,0,C,NCTL,,4.514737920313721,5.483077334680999,0.2853513450630286,0.0717897987691853,2.492764216442327,0.04122747042872568,0.030903154382632636,0.004174557917929297,30.737405083723225
Andrey Rublev,2023-wimbledon-1313,2,4,82,00:48:31,AD,40,1,1,0,1,1,0,1,0,0,0,1,89.0,0,BW,NCTL,ND,5.0632641282823485,4.934769601212899,0.2568162105567258,0.06461081889226677,2.243487794798095,0.03710472338585311,0.027812838944369374,0.0037571021261363674,28.6636645753509
Andrey Rublev,2023-wimbledon-1313,2,5,83,00:49:16,0,0,1,1,0,0,0,0,0,0,0,0,10,116.0,0,BC,CTL,ND,5.556937715454114,4.441292641091609,1.2311345895010533,0.058149737003040096,3.0191390153182853,0.0333942510472678,0.025031555049932437,0.0033813919135227306,26.797298117815814
Andrey Rublev,2023-wimbledon-1313,2,5,84,00:49:56,15,0,1,1,0,0,0,0,0,0,0,0,0,112.0,0,W,CTL,,6.001243943908702,3.9971633769824484,1.108021130550948,0.05233476330273609,2.7172251137864567,0.030054825942541025,0.022528399544939195,0.0030432527221704577,34.11756830603423
Andrey Rublev,2023-wimbledon-1313,2,5,85,00:50:26,30,0,0,0,1,0,0,0,0,0,0,0,5,93.0,0,C,NCTL,ND,6.401119549517833,3.5974470392842033,0.9972190174958532,0.047101286972462485,2.445502602407811,0.027049343348286924,0.020275559590445275,0.002738927449953412,30.705811475430806
Andrey Rublev,2023-wimbledon-1313,2,5,86,00:51:14,30,15,0,0,1,0,0,0,0,0,0,0,5,117.0,0,W,NCTL,ND,5.761007594566049,4.237702335355783,0.8974971157462679,0.04239115827521624,2.20095234216703,0.024344409013458232,0.01824800363140075,0.002465034704958071,32.635230327887726
Andrey Rublev,2023-wimbledon-1313,2,5,87,00:51:41,30,30,0,0,1,0,0,0,0,0,0,0,1,97.0,0,W,CTL,,5.1849068351094445,4.813932101820205,0.807747404171641,0.038152042447694615,1.9808571079503272,0.02190996811211241,0.016423203268260675,0.002218531234462264,34.37170729509895
Andrey Rublev,2023-wimbledon-1313,2,5,88,00:52:01,30,40,0,0,1,0,0,0,0,0,0,0,1,98.0,0,BC,CTL,ND,4.666416151598499,5.332538891638185,0.726972663754477,0.03433683820292515,1.7827713971552943,0.01971897130090117,0.014780882941434608,0.0019966781110160375,31.934536565589067
Andrey Rublev,2023-wimbledon-1313,2,6,89,00:53:38,0,0,0,0,1,1,0,0,0,0,0,0,8,88.0,0,BC,NCTL,D,4.19977453643865,5.799285002474366,0.6542753973790293,0.030903154382632636,1.604494257439765,0.01774707417081105,0.013302794647291146,0.001797010299914434,29.74108290903016
Andrey Rublev,2023-wimbledon-1313,2,6,90,00:54:20,0,15,0,0,1,1,0,0,0,0,0,0,8,86.0,0,BW,NCTL,ND,3.779797082794785,6.21935650222693,0.5888478576411265,0.027812838944369374,1.4440448316957886,0.015972366753729948,0.011972515182562033,0.0016173092699229906,34.76697461812714
Andrey Rublev,2023-wimbledon-1313,2,6,91,00:55:05,0,30,1,1,0,1,0,0,0,0,0,0,1,109.0,0,W,CTL,,3.4018173745153066,6.5974208520042374,0.5299630718770139,0.025031555049932437,1.2996403485262098,0.014375130078356953,0.01077526366430583,0.0014555783429306916,39.29027715631443
Andrey Rublev,2023-wimbledon-1313,2,6,92,00:55:38,15,30,1,1,0,1,0,0,0,0,0,0,1,118.0,0,W,CTL,,4.061635637063776,5.937678766803813,0.47696676468931243,0.022528399544939195,1.1696763136735888,0.012937617070521257,0.009697737297875247,0.0013100205086376223,36.36124944068298
Andrey Rublev,2023-wimbledon-1313,2,6,93,00:55:57,30,30,1,1,0,1,0,0,0,0,0,0,9,97.0,0,C,NCTL,D,4.655472073357398,5.343910890123432,0.4292700882203812,0.020275559590445275,1.05270868230623,0.011643855363469133,0.008727963568087723,0.0011790184577738603,33.72512449661469
Andrey Rublev,2023-wimbledon-1313,2,6,94,00:56:45,40,30,1,1,0,1,1,0,1,0,0,0,3,121.0,0,C,NCTL,ND,5.189924866021659,4.809519801111089,0.38634307939834306,0.01824800363140075,0.9474378140756069,0.01047946982712222,0.00785516721127895,0.001061116611996474,39.35261204695321
Andrey Rublev,2023-wimbledon-1313,2,7,95,00:57:28,0,0,0,0,1,0,0,0,0,0,0,0,1,119.0,0,C,CTL,,5.670932379419493,4.3285678209999805,1.347708771458509,0.016423203268260675,1.8526940326680463,0.009431522844409998,0.007069650490151055,0.0009550049507968268,38.417350842257896
