player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count
Lorenzo Musetti,2023-wimbledon-1315,1,7,34,00:20:03,15,30,0,0,1,0,0,0,0,0,0,0,7,118.0,0,C,NCTL,ND,5.3633284130787775,4.327640043094898,1.0718159640294251,0.0,1.3803503316559078,0.0,0.0,0.0,35.68801425390364
Lorenzo Musetti,2023-wimbledon-1315,1,7,35,00:20:33,15,40,0,0,1,0,0,0,0,0,0,0,1,130.0,0,C,CTL,ND,4.8269955717709,4.894876038785408,0.9646343676264827,0.0,1.242315298490317,0.0,0.0,0.0,39.11921282851328
Lorenzo Musetti,2023-wimbledon-1315,1,8,36,00:22:41,0,0,1,1,0,1,0,0,0,0,0,0,1,101.0,0,BW,NCTL,D,4.3442960145938105,5.405388434906868,0.8681709308638345,0.0,1.1180837686412852,0.0,0.0,0.0,36.207291545661946
Lorenzo Musetti,2023-wimbledon-1315,1,8,37,00:23:01,15,0,1,1,0,1,0,0,0,0,0,0,3,100.0,0,BC,NCTL,D,4.909866413134429,4.8648495914161805,0.7813538377774509,0.0,1.006275391777157,0.0,0.0,0.0,33.586562391095754
Lorenzo Musetti,2023-wimbledon-1315,1,8,38,00:23:24,30,0,1,1,0,1,0,0,0,0,0,0,1,95.0,0,B,CTL,ND,5.418879771820987,4.378364632274563,0.703218453999706,0.0,0.9056478525994411,0.0,0.0,0.0,33.227906151986176
Lorenzo Musetti,2023-wimbledon-1315,1,8,39,00:23:55,40,0,1,1,0,1,1,0,1,0,0,0,1,110.0,0,C,NCTL,D,5.876991794638888,3.9405281690471066,0.6328966085997354,0.0,0.8150830673394971,0.0,0.0,0.0,30.90511553678756
Lorenzo Musetti,2023-wimbledon-1315,1,9,40,00:25:22,0,0,0,0,1,0,0,0,0,0,0,0,1,128.0,0,C,NCTL,,6.289292615175,3.5464753521423957,1.5696069477397618,0.0,1.7335747606055474,0.0,0.0,0.0,28.814603983108803
Lorenzo Musetti,2023-wimbledon-1315,1,9,41,00:26:06,0,15,1,1,0,0,0,0,0,0,0,0,4,120.0,1,W,CTL,,5.6603633536575,4.191827816928157,1.4126462529657857,0.0,1.5602172845449926,0.0,0.0,0.0,26.933143584797925
Lorenzo Musetti,2023-wimbledon-1315,1,9,42,00:26:38,15,15,0,0,1,0,0,0,0,0,0,0,1,93.0,0,BC,NCTL,D,6.094327018291749,3.7726450352353407,1.2713816276692071,0.0,1.4041955560904935,0.0,0.0,0.0,28.239829226318133
Lorenzo Musetti,2023-wimbledon-1315,1,9,43,00:27:25,15,30,0,0,1,0,0,0,0,0,0,0,1,118.0,0,C,NCTL,,5.484894316462576,4.395380531711807,1.1442434649022866,0.0,1.2637760004814442,0.0,0.0,0.0,26.415846303686322
Lorenzo Musetti,2023-wimbledon-1315,1,9,44,00:27:40,15,40,0,0,1,0,0,0,0,0,0,0,3,123.0,0,C,NCTL,ND,4.936404884816318,4.955842478540626,1.0298191184120578,0.0,1.1373984004332998,0.0,0.0,0.0,24.77426167331769
Lorenzo Musetti,2023-wimbledon-1315,1,10,45,00:29:23,0,0,0,0,1,1,0,0,0,0,0,0,2,110.0,0,BW,NCTL,ND,4.442764396334686,5.460258230686564,0.926837206570852,0.0,1.0236585603899697,0.0,0.0,0.0,25.296835505985918
Lorenzo Musetti,2023-wimbledon-1315,1,10,46,00:29:45,0,15,1,1,0,1,0,0,0,0,0,0,1,114.0,0,C,NCTL,ND,3.9984879567012173,5.914232407617908,0.8341534859137668,0.0,0.9212927043509728,0.0,0.0,0.0,24.767151955387327
Lorenzo Musetti,2023-wimbledon-1315,1,10,47,00:30:10,15,15,1,1,0,1,0,0,0,0,0,0,11,92.0,1,B,NCTL,ND,4.5986391610310955,5.322809166856117,0.7507381373223903,0.0,0.8291634339158757,0.0,0.0,0.0,23.290436759848596
Lorenzo Musetti,2023-wimbledon-1315,1,10,48,00:31:09,30,15,1,1,0,1,0,0,0,0,0,0,3,106.0,0,W,NCTL,D,5.138775244927986,4.790528250170505,0.6756643235901513,0.0,0.7462470905242881,0.0,0.0,0.0,31.96139308386374
Lorenzo Musetti,2023-wimbledon-1315,1,10,49,00:31:39,40,15,0,0,1,1,0,0,1,0,0,0,0,110.0,0,BW,CTL,,5.624897720435189,4.311475425153455,0.6080978912311361,0.0,0.6716223814718594,0.0,0.0,0.0,31.765253775477365
Lorenzo Musetti,2023-wimbledon-1315,1,10,50,00:32:14,40,30,0,0,1,1,0,0,1,0,0,0,0,110.0,0,C,CTL,,5.0624079483916695,4.88032788263811,0.5472881021080225,0.0,1.6044601433246735,0.0,0.0,0.0,28.58872839792963
Lorenzo Musetti,2023-wimbledon-1315,1,10,51,00:32:51,40,40,0,0,1,1,0,0,0,0,0,0,16,113.0,0,C,NCTL,ND,4.556167153552503,5.392295094374298,0.49255929189722025,0.0,2.444014128992206,0.0,0.0,0.0,25.72985555813667
Lorenzo Musetti,2023-wimbledon-1315,1,10,52,00:33:50,40,AD,1,1,0,1,0,0,0,0,0,0,1,122.0,0,C,NCTL,,4.100550438197252,5.853065584936869,0.4433033627074983,0.0,2.1996127160929855,0.0,0.0,0.0,39.156870002323004
Lorenzo Musetti,2023-wimbledon-1315,1,10,53,00:34:18,40,40,0,0,1,1,0,0,0,0,0,0,10,89.0,0,BC,NCTL,ND,4.6904953943775265,5.267759026443182,0.3989730264367484,0.0,1.979651444483687,0.0,0.0,0.0,36.2411830020907
Lorenzo Musetti,2023-wimbledon-1315,1,10,54,00:35:13,40,AD,1,1,0,1,0,0,0,0,0,0,5,119.0,1,BC,NCTL,ND,4.221445854939775,5.7409831237988636,0.3590757237930736,0.0,1.7816863000353185,0.0,0.0,0.0,42.61706470188163
Lorenzo Musetti,2023-wimbledon-1315,1,10,55,00:36:09,40,40,1,1,0,1,0,0,0,0,0,0,1,104.0,0,BW,NCTL,D,4.799301269445797,5.166884811418978,0.32316815141376626,0.0,1.6035176700317866,0.0,0.0,0.0,43.35535823169347
Lorenzo Musetti,2023-wimbledon-1315,1,10,56,00:36:53,AD,40,1,1,0,1,1,0,1,0,0,0,1,126.0,0,W,CTL,D,5.319371142501217,4.65019633027708,0.2908513362723896,0.0,1.443165903028608,0.0,0.0,0.0,40.01982240852412
Lorenzo Musetti,2023-wimbledon-1315,1,11,57,00:37:25,0,0,0,0,1,0,0,0,0,0,0,0,1,121.0,0,BC,NCTL,ND,5.787434028251097,4.185176697249372,1.2617662026451506,0.0,2.298849312725747,0.0,0.0,0.0,37.01784016767171
Lorenzo Musetti,2023-wimbledon-1315,1,11,58,00:37:42,0,15,1,1,0,0,0,0,0,0,0,0,8,118.0,1,C,NCTL,D,5.208690625425986,4.766659027524435,1.1355895823806357,0.0,2.0689643814531724,0.0,0.0,0.0,34.316056150904544
Lorenzo Musetti,2023-wimbledon-1315,1,11,59,00:38:12,15,15,0,0,1,0,0,0,0,0,0,0,1,94.0,0,BC,NCTL,D,5.6878215628833875,4.289993124771992,1.022030624142572,0.0,1.8620679433078555,0.0,0.0,0.0,38.88445053581408
Lorenzo Musetti,2023-wimbledon-1315,1,11,60,00:38:43,15,30,0,0,1,0,0,0,0,0,0,0,1,91.0,0,B,NCTL,ND,5.11903940659505,4.860993812294792,0.9198275617283149,0.0,1.6758611489770698,0.0,0.0,0.0,35.996005482232675
Lorenzo Musetti,2023-wimbledon-1315,1,11,61,00:39:26,15,40,1,1,0,0,0,0,0,0,0,0,8,111.0,0,BW,NCTL,D,4.607135465935544,5.3748944310653135,0.8278448055554833,0.0,1.5082750340793627,0.0,0.0,0.0,33.39640493400942
Lorenzo Musetti,2023-wimbledon-1315,1,11,62,00:39:59,30,40,0,0,1,0,0,0,0,0,0,0,3,84.0,1,BW,NCTL,D,5.14642191934199,4.837404987958782,0.7450603249999351,0.0,1.3574475306714266,0.0,0.0,0.0,38.056764440608475
Lorenzo Musetti,2023-wimbledon-1315,1,12,63,00:41:49,0,0,0,0,1,1,0,0,0,0,0,0,6,84.0,0,BC,NCTL,ND,4.631779727407792,5.353664489162904,0.6705542924999416,0.0,1.221702777604284,0.0,0.0,0.0,37.25108799654762
Lorenzo Musetti,2023-wimbledon-1315,1,12,64,00:42:33,0,15,1,1,0,1,0,0,0,0,0,0,3,78.0,0,B,NCTL,D,4.168601754667012,5.818298040246614,0.6034988632499474,0.0,1.0995324998438556,0.0,0.0,0.0,39.52597919689286
Lorenzo Musetti,2023-wimbledon-1315,1,12,65,00:43:54,15,15,1,1,0,1,0,0,0,0,0,0,9,84.0,0,B,NCTL,D,4.751741579200311,5.236468236221953,0.5431489769249528,0.0,0.9895792498594701,0.0,0.0,0.0,38.57338127720358
Lorenzo Musetti,2023-wimbledon-1315,1,12,66,00:44:41,30,15,0,0,1,1,0,0,0,0,0,0,0,110.0,0,BC,CTL,,5.27656742128028,4.712821412599757,0.4888340792324575,0.0,0.8906213248735231,0.0,0.0,0.0,43.71604314948323
Lorenzo Musetti,2023-wimbledon-1315,1,12,67,00:45:24,30,30,1,1,0,1,0,0,0,0,0,0,3,111.0,1,BC,NCTL,ND,4.748910679152252,5.241539271339782,0.4399506713092117,0.0,0.8015591923861708,0.0,0.0,0.0,39.344438834534905
Lorenzo Musetti,2023-wimbledon-1315,1,12,68,00:45:54,40,30,1,1,0,1,1,0,1,0,0,0,1,114.0,0,W,CTL,ND,5.274019611237027,4.717385344205804,0.39595560417829057,0.0,0.7214032731475537,0.0,0.0,0.0,38.40999495108141
Lorenzo Musetti,2023-wimbledon-1315,1,13,69,00:46:23,0,0,0,0,1,0,0,0,0,0,0,0,1,96.0,0,BC,NCTL,ND,5.746617650113325,4.245646809785223,1.3563600437604615,0.0,1.6492629458327983,0.0,0.0,0.0,35.56899545597327
Lorenzo Musetti,2023-wimbledon-1315,1,13,70,00:47:02,0,1,1,1,0,1,0,0,0,0,0,0,5,117.0,1,BW,NCTL,ND,5.171955885101992,4.821082128806701,1.2207240393844154,0.0,1.4843366512495186,0.0,0.0,0.0,33.01209591037595
Lorenzo Musetti,2023-wimbledon-1315,1,13,71,00:47:35,1,1,0,0,1,1,0,0,0,0,0,0,6,80.0,1,BC,NCTL,ND,5.6547602965917925,4.338973915926031,1.0986516354459739,0.0,1.3359029861245668,0.0,0.0,0.0,34.71088631933835
Lorenzo Musetti,2023-wimbledon-1315,1,13,72,00:48:23,1,2,0,0,1,0,0,0,0,0,0,0,1,91.0,0,B,NCTL,ND,5.089284266932614,4.905076524333428,0.9887864719013766,0.0,1.2023126875121102,0.0,0.0,0.0,37.23979768740452
Lorenzo Musetti,2023-wimbledon-1315,1,13,73,00:48:57,1,3,0,0,1,0,0,0,0,0,0,0,1,130.0,0,C,NCTL,,4.580355840239353,5.4145688719000855,0.8899078247112389,0.0,1.0820814187608991,0.0,0.0,0.0,34.51581791866407
Lorenzo Musetti,2023-wimbledon-1315,1,13,74,00:49:21,1,4,0,0,1,1,0,0,0,0,0,0,8,86.0,0,C,NCTL,ND,4.122320256215418,5.873111984710077,0.800917042240115,0.0,0.9738732768848092,0.0,0.0,0.0,32.06423612679766
Lorenzo Musetti,2023-wimbledon-1315,1,13,75,00:50:30,1,5,0,0,1,1,0,0,0,0,0,0,2,110.0,1,BW,CTL,,3.7100882305938754,6.28580078623907,0.7208253380161035,0.0,0.8764859491963283,0.0,0.0,0.0,36.857812514117896
Lorenzo Musetti,2023-wimbledon-1315,1,13,76,00:50:57,1,6,1,1,0,0,0,0,0,0,0,0,2,84.0,0,BW,NCTL,ND,3.3390794075344883,6.6572207076151635,0.6487428042144932,0.0,0.7888373542766954,0.0,0.0,0.0,35.172031262706106
Lorenzo Musetti,2023-wimbledon-1315,1,13,77,00:51:56,2,6,1,1,0,0,0,0,0,0,0,0,2,91.0,0,C,NCTL,,4.005171466781039,5.991498636853647,0.5838685237930439,0.0,0.709953618849026,0.0,0.0,0.0,33.6548281364355
Lorenzo Musetti,2023-wimbledon-1315,1,13,78,00:52:37,3,6,1,1,0,1,0,0,0,0,0,0,3,117.0,0,BC,NCTL,D,4.604654320102936,5.3923487731682815,0.5254816714137396,0.0,0.6389582569641233,0.0,0.0,0.0,32.289345322791945
Lorenzo Musetti,2023-wimbledon-1315,1,13,79,00:53:05,4,6,0,0,1,1,0,0,0,0,0,0,4,123.0,0,C,NCTL,D,5.144188888092643,4.853113895851454,0.4729335042723656,0.0,0.5750624312677112,0.0,0.0,0.0,32.06041079051275
Lorenzo Musetti,2023-wimbledon-1315,2,1,80,00:55:43,0,0,1,1,0,1,0,0,0,0,0,0,1,122.0,0,C,NCTL,,4.629769999283378,5.367802506266309,0.42564015384512904,0.0,0.51755618814094,0.0,0.0,0.0,32.85436971146148
Lorenzo Musetti,2023-wimbledon-1315,2,1,81,00:56:01,15,0,1,1,0,1,0,0,0,0,0,0,3,92.0,0,BC,NCTL,D,5.1667929993550405,4.831022255639677,0.38307613846061617,0.0,0.465800569326846,0.0,0.0,0.0,30.56893274031533
Lorenzo Musetti,2023-wimbledon-1315,2,1,82,00:56:37,30,0,0,0,1,1,0,0,0,0,0,0,0,92.0,0,BC,CTL,D,5.650113699419537,4.347920030075711,0.34476852461455454,0.0,0.4192205123941614,0.0,0.0,0.0,30.5120394662838
Lorenzo Musetti,2023-wimbledon-1315,2,1,83,00:57:09,30,15,0,0,1,1,0,0,0,0,0,0,4,102.0,0,C,NCTL,D,5.085102329477583,4.913128027068139,0.3102916721530991,0.0,0.3772984611547453,0.0,0.0,0.0,27.460835519655422
Lorenzo Musetti,2023-wimbledon-1315,2,1,84,00:57:40,30,30,1,1,0,1,0,0,0,0,0,0,1,123.0,0,C,NCTL,D,4.576592096529824,5.421815224361326,0.27926250493778915,0.0,0.3395686150392707,0.0,0.0,0.0,28.714751967689878
Lorenzo Musetti,2023-wimbledon-1315,2,1,85,00:58:01,40,30,0,0,1,1,0,0,1,0,0,0,8,100.0,0,BC,NCTL,ND,5.118932886876842,4.879633701925194,0.25133625444401025,0.0,0.30561175353534364,0.0,0.0,0.0,26.843276770920895
Lorenzo Musetti,2023-wimbledon-1315,2,1,86,00:58:36,40,40,1,1,0,1,0,0,0,0,0,0,5,111.0,0,W,NCTL,ND,4.607039598189158,5.391670331732675,0.22620262899960927,0.0,1.2750505781818093,0.0,0.0,0.0,32.1589490938288
Lorenzo Musetti,2023-wimbledon-1315,2,1,87,00:59:08,AD,40,1,1,0,1,1,0,1,0,0,0,3,103.0,0,C,NCTL,ND,5.1463356383702425,4.852503298559407,0.20358236609964833,0.0,1.1475455203636284,0.0,0.0,0.0,33.94305418444593
Lorenzo Musetti,2023-wimbledon-1315,2,2,88,01:00:18,0,0,0,0,1,0,0,0,0,0,0,0,1,129.0,0,C,NCTL,,5.6317020745332185,4.367252968703466,1.1832241294896835,0.0,2.032790968327266,0.0,0.0,0.0,33.54874876600133
Lorenzo Musetti,2023-wimbledon-1315,2,2,89,01:00:32,0,15,1,1,0,0,0,0,0,0,0,0,0,132.0,0,W,CTL,,5.068531867079896,4.93052767183312,1.064901716540715,0.0,1.829511871494539,0.0,0.0,0.0,31.1938738894012
Lorenzo Musetti,2023-wimbledon-1315,2,2,90,01:01:01,15,15,1,1,0,0,0,0,0,0,0,0,6,102.0,0,W,NCTL,D,5.561678680371907,4.437474904649807,0.9584115448866436,0.0,1.646560684345085,0.0,0.0,0.0,28.07448650046108
Lorenzo Musetti,2023-wimbledon-1315,2,2,91,01:01:33,30,15,0,0,1,0,0,0,0,0,0,0,3,116.0,0,C,NCTL,D,6.005510812334717,3.9937274141848267,0.8625703903979793,0.0,1.4819046159105769,0.0,0.0,0.0,31.267037850414972
Lorenzo Musetti,2023-wimbledon-1315,2,2,92,01:02:01,30,30,0,0,1,0,0,0,0,0,0,0,1,117.0,0,W,NCTL,D,5.404959731101245,4.594354672766345,0.7763133513581815,0.0,1.3337141543195192,0.0,0.0,0.0,31.140334065373473
Lorenzo Musetti,2023-wimbledon-1315,2,2,93,01:02:19,30,40,0,0,1,0,0,0,0,0,0,0,1,122.0,0,BW,CTL,ND,4.864463757991121,5.134919205489711,0.6986820162223633,0.0,1.2003427388875672,0.0,0.0,0.0,29.026300658836128
Lorenzo Musetti,2023-wimbledon-1315,2,3,94,01:03:20,0,0,1,1,0,1,0,0,0,0,0,0,1,117.0,0,C,CTL,,4.3780173821920085,5.621427284940739,0.6288138146001269,0.0,1.0803084649988104,0.0,0.0,0.0,27.123670592952514
Lorenzo Musetti,2023-wimbledon-1315,2,3,95,01:03:40,15,0,0,0,1,1,0,0,0,0,0,0,0,86.0,0,,,ND,4.940215643972808,5.059284556446666,0.5659324331401143,0.0,0.9722776184989295,0.0,0.0,0.0,25.41130353365726
Lorenzo Musetti,2023-wimbledon-1315,2,3,96,01:04:30,15,15,0,0,1,1,0,0,0,0,0,0,8,99.0,0,BC,NCTL,D,4.446194079575528,5.553356100801999,0.5093391898261029,0.0,0.8750498566490366,0.0,0.0,0.0,22.870173180291534
Lorenzo Musetti,2023-wimbledon-1315,2,3,97,01:05:23,15,30,0,0,1,1,0,0,0,0,0,0,0,93.0,0,B,CTL,,4.001574671617975,5.9980204907217995,0.4584052708434926,0.0,0.7875448709841328,0.0,0.0,0.0,28.583155862262384
Lorenzo Musetti,2023-wimbledon-1315,2,3,98,01:06:05,15,40,0,0,1,1,0,0,0,0,0,1,4,117.0,1,C,CTL,ND,3.601417204456177,6.39821844164962,0.41256474375914337,0.0,0.7087903838857197,0.0,0.0,0.0,25.724840276036147
Lorenzo Musetti,2023-wimbledon-1315,2,4,99,01:07:42,0,0,0,0,1,0,0,0,0,0,0,0,1,109.0,0,B,NCTL,D,3.2412754840105595,6.7583965974846585,0.37130826938322903,0.0,0.6379113454971478,0.0,0.0,1.0,27.152356248432532
Lorenzo Musetti,2023-wimbledon-1315,2,4,100,01:08:13,0,15,0,0,1,0,0,0,0,0,0,0,1,90.0,0,BW,CTL,D,2.9171479356095036,7.082556937736193,0.3341774424449061,0.0,0.5741202109474329,0.0,0.0,0.9,25.43712062358928
Lorenzo Musetti,2023-wimbledon-1315,2,4,101,01:08:40,0,30,0,0,1,0,0,0,0,0,0,0,1,90.0,0,C,NCTL,ND,2.6254331420485535,7.374301243962574,0.30075969820041554,0.0,0.5167081898526896,0.0,0.0,0.81,23.893408561230352
Lorenzo Musetti,2023-wimbledon-1315,2,4,102,01:09:13,0,40,0,0,1,0,0,0,0,0,0,0,1,119.0,0,W,CTL,ND,2.3628898278436985,7.636871119566315,0.270683728380374,0.0,0.46503737086742075,0.0,0.0,0.7290000000000001,22.504067705107317
