player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count
Daniel Elahi Galan,2023-wimbledon-1310,2,2,61,00:40:50,0,0,1,1,0,1,0,0,0,0,0,0,0,87.0,0,BW,NCTL,ND,4.996318244854507,4.985711652146351,1.4736812288370364,0.6561,1.770820795284307,0.6527006790182373,0.11280038104503515,0.01824800363140075,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,62,00:41:08,15,0,0,0,1,1,0,0,0,0,0,0,0,109.0,0,W,CTL,ND,5.496686420369057,4.487140486931716,1.3263131059533328,0.5904900000000001,1.5937387157558764,0.5874306111164135,0.10152034294053164,0.016423203268260675,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,63,00:41:39,15,15,1,1,0,1,0,0,0,0,0,0,0,115.0,0,W,CTL,,4.947017778332151,5.038426438238544,1.1936817953579997,0.531441,1.4343648441802888,0.5286875500047721,0.09136830864647848,0.014780882941434608,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,64,00:42:00,30,15,0,0,1,1,0,0,0,0,0,0,0,110.0,0,W,CTL,D,5.452316000498936,4.53458379441469,1.0743136158221998,0.4782969000000001,1.29092835976226,0.47581879500429497,0.08223147778183063,0.013302794647291146,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,65,00:42:54,30,30,0,0,1,1,0,0,0,0,0,0,0,124.0,0,C,CTL,ND,4.907084400449042,5.08112541497322,0.9668822542399798,0.4304672100000001,1.161835523786034,0.42823691550386545,0.07400833000364757,0.011972515182562033,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,66,00:43:35,30,40,1,1,0,1,0,0,0,0,0,0,0,100.0,0,B,CTL,ND,4.416375960404138,5.573012873475899,0.8701940288159817,0.3874204890000001,1.0456519714074306,0.38541322395347893,0.0666074970032828,0.01077526366430583,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,67,00:44:34,40,40,1,1,0,1,0,0,0,0,0,0,0,105.0,1,W,NCTL,ND,4.974738364363725,5.01571158612831,0.7831746259343836,0.3486784401000001,0.9410867742666875,0.346871901558131,0.05994674730295453,0.009697737297875247,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,68,00:45:23,AD,40,0,0,1,1,0,0,1,0,0,0,0,124.0,0,C,CTL,ND,5.477264527927352,4.514140427515478,0.7048571633409453,0.31381059609000006,0.8469780968400188,0.31218471140231796,0.053952072572659084,0.008727963568087723,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,69,00:46:02,40,40,0,0,1,1,0,0,0,0,0,0,0,121.0,0,C,NCTL,ND,4.929538075134618,5.0627263847639306,0.6343714470068509,0.2824295364810001,1.762280287156017,0.28096624026208616,0.048556865315393175,0.00785516721127895,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,70,00:46:37,40,AD,1,1,0,1,0,0,0,0,0,0,0,90.0,0,B,NCTL,D,4.436584267621155,5.556453746287538,0.5709343023061657,0.2541865828329001,1.5860522584404153,0.25286961623587756,0.04370117878385386,0.007069650490151055,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,71,00:47:43,40,40,0,0,1,1,0,0,0,0,0,0,0,111.0,0,W,CTL,D,4.992925840859041,5.000808371658785,0.5138408720755492,0.2287679245496101,1.427447032596374,0.22758265461228983,0.03933106090546847,0.00636268544113595,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,72,00:49:05,40,AD,1,1,0,1,0,0,0,0,0,0,0,103.0,0,BC,NCTL,ND,4.493633256773136,5.500727534492906,0.46245678486799424,0.20589113209464907,1.2847023293367363,0.20482438915106083,0.035397954814921626,0.005726416897022355,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,73,00:49:53,40,40,0,0,1,1,0,0,0,0,0,0,0,109.0,0,W,CTL,ND,5.044269931095823,4.950654781043616,0.41621110638119485,0.18530201888518416,1.1562320964030628,0.18434195023595476,0.03185815933342946,0.00515377520732012,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,74,00:50:48,40,AD,1,1,0,1,0,0,0,0,0,0,0,126.0,0,C,CTL,,4.539842937986241,5.455589302939254,0.37458999574307533,0.16677181699666577,1.0406088867627568,0.1659077552123593,0.02867234340008652,0.004638397686588108,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,75,00:51:17,40,40,0,0,1,1,0,0,0,0,0,0,0,119.0,0,C,CTL,D,5.085858644187616,4.910030372645329,0.33713099616876785,0.15009463529699918,0.9365479980864808,0.14931697969112337,0.025805109060077866,0.004174557917929297,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,2,76,00:51:51,40,AD,0,0,1,1,0,0,0,0,0,1,0,125.0,0,BC,CTL,D,4.5772727797688555,5.419027335380796,0.30341789655189105,0.13508517176729928,0.8428931982778328,0.13438528172201103,0.023224598154070082,0.0037571021261363674,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,3,77,00:52:45,0,0,1,1,0,0,0,0,0,0,0,0,0,117.0,0,B,NCTL,ND,4.11954550179197,5.877124601842716,0.273076106896702,0.12157665459056935,0.7586038784500496,0.12094675354980992,0.020902138338663074,1.0033813919135228,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,3,78,00:53:32,15,0,1,1,0,0,0,0,0,0,0,0,0,128.0,0,BW,NCTL,ND,4.707590951612772,5.289412141658445,0.24576849620703178,0.10941898913151242,0.6827434906050447,0.10885207819482894,0.018811924504796768,0.9030432527221705,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,3,79,00:54:00,30,0,1,1,0,0,0,0,0,0,0,0,0,103.0,0,BC,NCTL,D,5.236831856451495,4.7604709274926,0.22119164658632862,0.09847709021836118,0.6144691415445402,0.09796687037534604,0.016930732054317093,0.8127389274499535,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,3,80,00:54:59,40,0,1,1,0,0,1,0,1,1,0,0,0,129.0,0,BC,CTL,D,5.713148670806346,4.2844238347433405,0.19907248192769575,0.08862938119652507,0.5530222273900862,0.08817018333781144,0.015237658848885383,0.7314650347049582,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,4,81,00:56:59,0,0,1,1,0,1,0,0,0,0,0,0,0,87.0,1,BW,NCTL,ND,6.141833803725712,3.855981451269007,1.1791652337349263,0.07976644307687256,1.4977200046510775,1.0793531650040302,0.013713892963996843,0.6583185312344623,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,4,82,00:57:53,15,0,1,1,0,1,0,0,0,0,0,0,0,119.0,0,BW,NCTL,D,6.527650423353141,3.4703833061421063,1.0612487103614336,0.0717897987691853,1.3479480041859697,0.9714178485036272,0.012342503667597161,0.5924866781110161,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,4,83,00:58:23,30,0,1,1,0,1,0,0,0,0,0,0,0,111.0,0,W,CTL,D,6.874885381017827,3.1233449755278957,0.9551238393252902,0.06461081889226677,1.213153203767373,0.8742760636532646,0.011108253300837444,0.5332380102999145,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,4,84,00:58:49,40,0,1,1,0,1,1,0,1,0,0,0,0,115.0,0,W,CTL,,7.187396842916044,2.811010477975106,0.8596114553927614,0.058149737003040096,1.0918378833906357,0.7868484572879382,0.0099974279707537,0.47991420926992306,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,85,00:59:16,0,0,1,1,0,0,0,0,0,0,0,0,0,129.0,0,BC,CTL,D,7.46865715862444,2.5299094301775957,1.773650309853485,0.05233476330273609,1.982654095051572,0.7081636115591443,0.00899768517367833,0.4319227883429308,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,86,01:00:04,15,0,0,0,1,0,0,0,0,0,0,0,0,103.0,0,BC,NCTL,ND,7.721791442761997,2.276918487159836,1.5962852788681368,0.047101286972462485,1.784388685546415,0.6373472504032299,0.008097916656310497,0.3887305095086377,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,87,01:00:51,15,15,0,0,1,0,0,0,0,0,0,0,0,118.0,0,W,CTL,ND,6.949612298485796,3.0492266384438524,1.436656750981323,0.04239115827521624,1.6059498169917736,0.573612525362907,0.007288124990679448,0.34985745855777395,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,88,01:01:13,15,30,0,0,1,0,0,0,0,0,0,0,0,116.0,0,C,NCTL,ND,6.254651068637218,3.7443039745994673,1.2929910758831908,0.038152042447694615,1.445354835292596,0.5162512728266163,0.006559312491611503,0.31487171270199654,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,89,01:01:43,15,40,1,1,0,0,0,0,0,0,0,0,0,103.0,0,BC,NCTL,ND,5.629185961773496,4.36987357713952,1.1636919682948716,0.03433683820292515,1.3008193517633366,0.4646261455439547,0.005903381242450352,0.2833845414317969,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,90,01:02:20,30,40,1,1,0,0,0,0,0,0,0,0,0,117.0,0,B,NCTL,ND,6.066267365596147,3.9328862194255687,1.0473227714653845,0.030903154382632636,1.170737416587003,0.4181635309895592,0.005313043118205318,0.2550460872886172,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,91,01:03:08,40,40,1,1,0,0,0,0,0,0,0,0,0,128.0,0,BW,NCTL,ND,6.459640629036532,3.539597597483012,0.9425904943188461,0.027812838944369374,1.0536636749283026,0.37634717789060335,0.004781738806384787,0.2295414785597555,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,5,92,01:03:28,AD,40,1,1,0,0,1,0,1,1,0,0,0,103.0,0,BC,NCTL,D,6.813676566132878,3.1856378377347108,0.8483314448869615,0.025031555049932437,0.9482973074354724,0.33871246010154293,0.004303564925746308,0.20658733070377996,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,6,93,01:05:23,0,0,0,0,1,1,0,0,0,0,0,0,0,123.0,0,BW,NCTL,ND,7.132308909519592,2.8670740539612396,1.7634983003982654,0.022528399544939195,1.853467576691925,1.3048412140913888,0.003873208433171677,0.18592859763340197,0.0
Daniel Elahi Galan,2023-wimbledon-1310,2,6,94,01:05:54,0,15,1,1,0,1,0,0,0,0,0,0,0,109.0,0,W,CTL,ND,6.4190780185676335,3.580366648565116,1.5871484703584389,0.020275559590445275,1.6681208190227328,1.17435709268225,0.003485887589854509,0.16733573787006178,0.0
