player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count,quality
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,4,22,00:13:52,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,101.0,0,4,1,1,0.5778951644897461,1.4221038818359375,0.0019607543945312,0.0,0.1269607543945312,0.125,0.125,0.0,5.135191917419434,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,5,23,00:14:41,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,97.0,0,4,1,0,0.288947582244873,1.7110519409179688,0.0009803771972656,0.0,0.0634803771972656,0.0625,0.0625,0.0,7.567595958709717,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,5,24,00:15:00,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,104.0,0,3,0,0,1.1444737911224363,0.8555259704589844,0.0004901885986328,0.0,0.0317401885986328,0.03125,0.03125,0.0,4.783797979354858,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,5,25,00:15:17,30,0,1,1,0,1,0,0,1.0,0.0,0,0,0,0,7,130.0,0,1,0,1,1.5722368955612185,0.4277629852294922,0.0002450942993164,0.0,0.0158700942993164,0.015625,0.015625,0.0,3.391898989677429,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,5,26,00:15:47,40,0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,3,114.0,1,3,1,1,1.7861184477806091,0.2138814926147461,0.0001225471496582,0.0,0.0079350471496582,0.0078125,0.0078125,0.0,8.695949494838715,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,27,00:17:28,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,120.0,0,4,1,1,1.8930592238903048,0.106940746307373,1.000061273574829,0.0,1.003967523574829,0.00390625,0.00390625,0.0,7.347974747419357,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,28,00:17:45,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,124.0,0,3,1,0,1.9465296119451525,0.0534703731536865,0.5000306367874146,0.0,0.5019837617874146,0.001953125,0.001953125,0.0,5.673987373709679,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,29,00:18:02,15,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,127.0,0,3,1,2,0.973264805972576,1.0267351865768433,0.2500153183937073,0.0,0.2509918808937073,0.0009765625,0.0009765625,0.0,3.8369936868548393,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,30,00:18:43,30,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,96.0,0,1,1,1,1.486632402986288,0.5133675932884216,0.1250076591968536,0.0,0.1254959404468536,0.00048828125,0.00048828125,0.0,3.91849684342742,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,31,00:19:45,40,15,0,0,1,0,0,0,0.0,0.0,1,1,1,0,5,111.0,0,4,0,1,1.743316201493144,0.2566837966442108,0.0625038295984268,0.0,0.0627479702234268,0.000244140625,0.000244140625,0.0,5.95924842171371,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,32,00:20:19,40,30,0,0,1,0,0,0,0.0,0.0,1,1,1,0,5,89.0,0,4,0,0,0.871658100746572,1.1283418983221054,0.0312519147992134,0.0,1.0313739851117134,1.0001220703125,1.0001220703125,0.0,7.979624210856855,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,33,00:21:11,40,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,132.0,0,3,1,1,0.435829050373286,1.5641709491610527,0.0156259573996067,0.0,1.5156869925558567,1.50006103515625,1.50006103515625,0.0,8.989812105428427,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,34,00:21:32,40,AD,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,123.0,0,2,0,1,0.217914525186643,1.7820854745805264,0.0078129786998033,0.0,0.7578434962779284,0.750030517578125,0.750030517578125,0.0,5.494906052714214,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,35,00:22:12,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,3,118.0,0,4,1,1,1.1089572625933215,0.8910427372902632,0.0039064893499016,0.0,0.3789217481389642,0.3750152587890625,0.3750152587890625,0.0,2.747453026357107,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,6,36,00:22:40,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,121.0,0,3,1,1,0.5544786312966608,1.4455213686451316,0.0019532446749508,0.0,0.1894608740694821,0.1875076293945312,0.1875076293945312,0.0,4.373726513178553,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,37,00:23:16,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,102.0,0,4,0,1,0.2772393156483304,1.7227606843225658,0.0009766223374754,0.0,0.094730437034741,0.0937538146972656,0.0937538146972656,0.0,5.186863256589277,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,38,00:23:37,15,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,111.0,0,2,1,1,1.1386196578241652,0.8613803421612829,0.0004883111687377,0.0,0.0473652185173705,0.0468769073486328,0.0468769073486328,0.0,3.5934316282946384,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,39,00:24:01,15,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,120.0,0,4,0,2,0.5693098289120826,1.4306901710806414,0.0002441555843688,0.0,0.0236826092586852,0.0234384536743164,0.0234384536743164,0.0,5.796715814147319,0.3333333333333333
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,40,00:24:18,30,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,121.0,0,0,1,1,1.2846549144560413,0.7153450855403207,0.0001220777921844,0.0,0.0118413046293426,0.0117192268371582,0.0117192268371582,0.0,3.89835790707366,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,41,00:24:42,30,30,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,107.0,1,4,0,1,0.6423274572280206,1.3576725427701604,6.103889609221369e-05,0.0,0.0059206523146713,0.0058596134185791,0.0058596134185791,0.0,5.94917895353683,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,42,00:25:05,40,30,0,0,1,1,0,0,0.0,0.0,1,0,0,0,4,79.0,0,0,1,0,1.3211637286140103,0.6788362713850802,3.0519448046106845e-05,0.0,0.0029603261573356,0.0029298067092895,0.0029298067092895,0.0,3.974589476768415,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,43,00:25:46,40,40,0,0,1,1,0,0,1.0,0.0,0,0,0,0,2,101.0,0,4,0,1,0.6605818643070052,1.33941813569254,1.5259724023053423e-05,0.0,1.0014801630786678,0.0014649033546447,0.0014649033546447,0.0,5.987294738384208,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,7,44,00:26:09,40,AD,0,0,1,1,0,0,0.0,0.0,0,0,0,1,8,86.0,1,0,1,1,0.3302909321535026,1.66970906784627,7.629862011526711e-06,0.0,0.5007400815393339,0.0007324516773223,0.0007324516773223,0.0,4.993647369192104,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,45,00:28:12,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,112.0,0,4,0,0,0.1651454660767513,1.834854533923135,3.814931005763356e-06,0.0,0.2503700407696669,0.0003662258386611,0.0003662258386611,1.0,10.496823684596052,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,46,00:28:47,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,121.0,0,3,1,1,1.0825727330383756,0.9174272669615676,1.907465502881678e-06,0.0,0.1251850203848334,0.0001831129193305,0.0001831129193305,0.5,7.248411842298026,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,47,00:29:13,15,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,117.0,0,0,1,1,0.5412863665191878,1.4587136334807838,9.53732751440839e-07,0.0,0.0625925101924167,9.155645966529846e-05,9.155645966529846e-05,0.25,6.624205921149013,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,48,00:29:49,30,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,122.0,0,3,1,1,1.270643183259594,0.7293568167403919,4.768663757204195e-07,0.0,0.0312962550962083,4.577822983264923e-05,4.577822983264923e-05,0.125,5.3121029605745065,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,49,00:30:26,30,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,121.0,0,4,0,1,0.635321591629797,1.364678408370196,2.3843318786020973e-07,0.0,0.0156481275481041,2.2889114916324612e-05,2.2889114916324612e-05,0.0625,7.656051480287253,0.5
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,50,00:30:56,30,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,114.0,0,4,0,1,0.3176607958148985,1.682339204185098,1.1921659393010486e-07,0.0,0.007824063774052,1.1444557458162308e-05,1.1444557458162308e-05,0.03125,8.828025740143627,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,51,00:31:37,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,3,123.0,0,3,1,1,1.1588303979074492,0.841169602092549,5.960829696505243e-08,0.0,0.003912031887026,5.722278729081154e-06,5.722278729081154e-06,0.015625,6.414012870071813,0.5
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,8,52,00:32:18,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,95.0,0,2,1,0,0.5794151989537246,1.4205848010462745,2.9804148482526216e-08,0.0,0.001956015943513,2.861139364540577e-06,2.861139364540577e-06,0.0078125,6.207006435035907,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,9,53,00:33:09,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,89.0,0,1,1,1,0.2897075994768623,1.7102924005231372,1.4902074241263108e-08,0.0,0.0009780079717565,1.4305696822702885e-06,1.4305696822702885e-06,0.00390625,6.103503217517954,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,9,54,00:33:37,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,102.0,0,1,1,1,0.1448537997384311,1.8551462002615688,7.451037120631554e-09,0.0,0.0004890039858782,7.152848411351442e-07,7.152848411351442e-07,0.001953125,5.051751608758977,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,9,55,00:33:58,0,30,0,0,1,1,0,0,1.0,1.0,0,0,0,0,8,103.0,1,2,0,0,0.0724268998692155,1.9275731001307843,3.725518560315777e-09,0.0,0.0002445019929391,3.576424205675721e-07,3.576424205675721e-07,0.0009765625,4.525875804379488,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,1,9,56,00:34:42,0,40,0,0,1,1,0,0,0.0,0.0,0,0,0,1,2,84.0,0,2,1,0,0.0362134499346077,1.963786550065392,1.862759280157888e-09,0.0,0.0001222509964695,1.7882121028378608e-07,1.7882121028378608e-07,0.00048828125,10.262937902189744,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,1,57,00:37:19,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,112.0,0,4,0,0,0.0181067249673038,1.981893275032696,9.31379640078944e-10,0.0,6.112549823478197e-05,8.941060514189304e-08,8.941060514189304e-08,1.000244140625,7.131468951094872,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,1,58,00:38:00,0,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,119.0,0,3,1,0,0.0090533624836519,1.990946637516348,4.65689820039472e-10,0.0,3.0562749117390986e-05,4.470530257094652e-08,4.470530257094652e-08,0.5001220703125,8.565734475547437,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,1,59,00:38:23,15,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,125.0,0,3,1,0,1.004526681241826,0.995473318758174,2.3284491001973606e-10,0.0,1.5281374558695493e-05,2.2352651285473257e-08,2.2352651285473257e-08,0.25006103515625,6.282867237773719,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,1,60,00:38:49,30,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,114.0,0,3,1,0,1.502263340620913,0.497736659379087,1.1642245500986803e-10,0.0,7.640687279347746e-06,1.1176325642736629e-08,1.1176325642736629e-08,0.125030517578125,5.141433618886859,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,1,61,00:39:29,30,30,0,0,1,0,0,0,1.0,0.0,0,0,0,0,9,131.0,0,3,1,1,0.7511316703104565,1.2488683296895435,5.821122750493402e-11,0.0,3.820343639673873e-06,5.588162821368314e-09,5.588162821368314e-09,0.0625152587890625,3.5707168094434296,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,1,62,00:40:30,30,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,120.0,0,4,0,2,0.3755658351552282,1.6244341648447718,2.910561375246701e-11,0.0,1.9101718198369366e-06,2.794081410684157e-09,2.794081410684157e-09,0.0312576293945312,10.785358404721714,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,2,63,00:41:14,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,106.0,0,3,1,0,0.1877829175776141,1.8122170824223856,1.4552806876233504e-11,0.0,9.550859099184683e-07,1.3970407053420784e-09,1.3970407053420784e-09,0.0156288146972656,6.392679202360857,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,2,64,00:41:35,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,89.0,0,0,1,1,1.0938914587888071,0.9061085412111928,7.276403438116752e-12,0.0,4.775429549592342e-07,6.985203526710392e-10,6.985203526710392e-10,0.0078144073486328,4.196339601180428,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,2,65,00:42:12,30,0,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,104.0,0,4,0,1,1.5469457293944036,0.4530542706055964,3.638201719058376e-12,0.0,2.387714774796171e-07,3.4926017633551965e-10,3.4926017633551965e-10,0.0039072036743164,7.098169800590214,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,2,66,00:42:39,40,0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,122.0,0,1,1,0,1.7734728646972018,0.2265271353027982,1.819100859529188e-12,0.0,1.1938573873980854e-07,1.7463008816775982e-10,1.7463008816775982e-10,0.0019536018371582,4.549084900295107,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,3,67,00:43:35,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,112.0,0,0,0,1,1.886736432348601,0.1132635676513991,1.0000000000009095,0.0,1.000000059692869,8.731504408387991e-11,8.731504408387991e-11,0.0009768009185791,3.2745424501475533,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,3,68,00:44:08,15,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,105.0,0,2,1,1,1.9433682161743004,0.0566317838256995,0.5000000000004547,0.0,0.5000000298464347,4.365752204193996e-11,4.365752204193996e-11,0.0004884004592895,3.6372712250737766,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,3,69,00:44:58,30,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,114.0,0,4,0,2,1.97168410808715,0.0283158919128497,0.2500000000002274,0.0,0.2500000149232173,2.1828761020969975e-11,2.1828761020969975e-11,0.0002442002296447,5.818635612536888,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,3,70,00:45:24,40,0,0,0,1,0,0,0,1.0,0.0,1,1,1,0,1,127.0,0,0,1,1,1.985842054043575,0.0141579459564248,0.1250000000001137,0.0,0.1250000074616086,1.0914380510484987e-11,1.0914380510484987e-11,0.0001221001148223,2.909317806268444,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,3,71,00:46:12,40,15,1,1,0,0,1,0,0.0,0.0,1,1,0,0,4,116.0,0,4,0,0,0.9929210270217876,1.0070789729782124,0.0625000000000568,0.0,1.0625000037308043,1.0000000000054572,1.0000000000054572,6.105005741119385e-05,2.454658903134222,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,4,72,00:48:23,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,104.0,0,4,0,2,1.4964605135108937,0.5035394864891062,1.0312500000000284,0.0,1.531250001865402,1.5000000000027285,0.5000000000027286,3.0525028705596924e-05,5.227329451567111,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,4,73,00:48:41,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,120.0,0,2,1,0,1.7482302567554469,0.2517697432445531,0.5156250000000142,0.0,0.765625000932701,0.7500000000013642,0.2500000000013643,1.5262514352798462e-05,3.613664725783556,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,4,74,00:49:00,30,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,110.0,0,2,1,2,1.8741151283777235,0.1258848716222765,0.2578125000000071,0.0,0.3828125004663505,0.3750000000006821,0.1250000000006821,7.631257176399231e-06,2.806832362891778,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,4,75,00:49:32,40,0,0,0,1,1,0,0,1.0,0.0,1,0,0,0,2,122.0,0,3,1,1,1.9370575641888617,0.0629424358111382,0.1289062500000035,0.0,0.1914062502331752,0.187500000000341,0.062500000000341,3.815628588199616e-06,2.403416181445889,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,4,76,00:49:50,40,15,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,110.0,0,4,0,2,0.9685287820944308,1.0314712179055692,0.0644531250000017,0.0,1.0957031251165876,0.0937500000001705,0.0312500000001705,1.907814294099808e-06,3.2017080907229447,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,5,77,00:50:14,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,121.0,0,3,0,2,1.4842643910472155,0.5157356089527846,1.0322265625000009,0.0,1.5478515625582938,0.0468750000000852,0.0156250000000852,9.53907147049904e-07,2.6008540453614724,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,5,78,00:50:26,0,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,127.0,0,3,0,2,0.7421321955236078,1.2578678044763922,0.5161132812500004,0.0,0.7739257812791469,0.0234375000000426,0.0078125000000426,4.769535735249519e-07,2.3004270226807364,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,5,79,00:50:54,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,7,125.0,1,0,1,1,1.371066097761804,0.6289339022381961,0.2580566406250002,0.0,0.3869628906395734,0.0117187500000213,0.0039062500000213,2.38476786762476e-07,1.1502135113403682,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,5,80,00:51:44,15,30,0,0,1,0,0,0,1.0,0.0,0,0,0,0,1,119.0,0,4,0,0,0.6855330488809019,1.314466951119098,0.1290283203125001,0.0,0.1934814453197867,0.0058593750000106,0.0019531250000106,1.1923839338123798e-07,7.575106755670184,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,5,81,00:52:01,15,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,110.0,0,4,0,2,0.3427665244404509,1.657233475559549,0.06451416015625,0.0,0.0967407226598933,0.0029296875000053,0.0009765625000053,5.961919669061899e-08,4.787553377835092,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,6,82,00:53:36,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,98.0,0,2,1,0,0.1713832622202254,1.8286167377797744,0.032257080078125,0.0,0.0483703613299466,0.0014648437500026,0.0004882812500026,2.9809598345309496e-08,3.393776688917546,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,6,83,00:54:03,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,100.0,0,2,1,1,0.0856916311101127,1.9143083688898872,0.0161285400390625,0.0,0.0241851806649733,0.0007324218750013,0.0002441406250013,1.4904799172654748e-08,3.696888344458773,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,6,84,00:54:28,0,30,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,90.0,0,3,1,0,0.0428458155550563,1.957154184444944,0.0080642700195312,0.0,0.0120925903324866,0.0003662109375006,0.0001220703125006,7.452399586327374e-09,5.848444172229387,0.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,6,85,00:55:08,0,40,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,107.0,0,3,1,1,0.0214229077775281,1.978577092222472,0.0040321350097656,0.0,0.0060462951662433,0.0001831054687503,6.103515625033308e-05,3.726199793163687e-09,4.9242220861146935,1.0
Alejandro Davidovich Fokina,2023-wimbledon-1304,2,6,86,00:55:42,15,40,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,105.0,0,2,1,1,1.010711453888764,0.989288546111236,0.0020160675048828,0.0,0.0030231475831216,9.155273437516652e-05,3.051757812516654e-05,1.8630998965818435e-09,5.462111043057346,0.75
