player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count
Guido Pella,2023-wimbledon-1311,1,2,12,00:07:19,15,0,1,1,0,0,0,0,0,0,0,0,0,125.0,0,BW,NCTL,D,3.064477699,3.7974163401000003,0.0,0.0,0.7290000000000001,0.0,0.0,0.9,0.0
Guido Pella,2023-wimbledon-1311,1,2,13,00:07:44,30,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,BW,NCTL,ND,3.7580299291,3.41767470609,0.0,0.0,0.6561,0.0,0.0,0.81,0.0
Guido Pella,2023-wimbledon-1311,1,2,14,00:08:13,30,15,0,0,1,0,0,0,0,0,0,0,0,110.0,0,BC,NCTL,ND,3.3822269361900004,4.075907235481001,0.0,0.0,0.5904900000000001,0.0,0.0,0.7290000000000001,0.0
Guido Pella,2023-wimbledon-1311,1,2,15,00:08:43,30,30,1,1,0,0,0,0,0,0,0,0,0,125.0,0,BW,NCTL,D,3.0440042425710003,4.6683165119329,0.0,0.0,0.531441,0.0,0.0,0.6561,0.0
Guido Pella,2023-wimbledon-1311,1,2,16,00:09:25,40,30,1,1,0,0,1,0,1,1,0,0,0,124.0,1,BC,NCTL,ND,3.7396038183139004,4.201484860739611,0.0,0.0,0.4782969000000001,0.0,0.0,0.5904900000000001,0.0
Guido Pella,2023-wimbledon-1311,1,3,17,00:10:17,0,0,1,1,0,1,0,0,0,0,0,0,0,89.0,0,B,NCTL,ND,4.365643436482511,3.78133637466565,1.0,0.0,1.4304672100000002,1.0,0.0,0.531441,0.0
Guido Pella,2023-wimbledon-1311,1,3,18,00:10:41,15,0,1,1,0,1,0,0,0,0,0,0,0,129.0,0,,,,4.929079092834259,3.4032027371990847,0.9,0.0,1.287420489,0.9,0.0,0.4782969000000001,0.0
Guido Pella,2023-wimbledon-1311,1,3,19,00:10:59,30,0,0,0,1,1,0,0,0,0,0,0,0,118.0,1,C,NCTL,D,5.436171183550834,3.062882463479176,0.81,0.0,1.1586784401,0.81,0.0,0.4304672100000001,0.0
Guido Pella,2023-wimbledon-1311,1,3,20,00:11:42,30,15,1,1,0,1,0,0,0,0,0,0,0,119.0,0,BC,NCTL,ND,4.892554065195751,3.7565942171312585,0.7290000000000001,0.0,1.0428105960900003,0.7290000000000001,0.0,0.3874204890000001,0.0
Guido Pella,2023-wimbledon-1311,1,3,21,00:12:06,40,15,0,0,1,1,0,0,1,0,0,0,0,122.0,0,C,NCTL,D,5.403298658676176,3.3809347954181326,0.6561,0.0,0.9385295364810001,0.6561,0.0,0.3486784401000001,0.0
Guido Pella,2023-wimbledon-1311,1,3,22,00:12:48,40,30,1,1,0,1,1,0,1,0,0,0,0,128.0,0,BC,NCTL,ND,4.862968792808558,4.04284131587632,0.5904900000000001,0.0,1.8446765828329001,0.5904900000000001,0.0,0.31381059609000006,0.0
Guido Pella,2023-wimbledon-1311,1,4,23,00:14:40,0,0,1,1,0,0,0,0,0,0,0,0,0,111.0,0,C,NCTL,,5.3766719135277015,3.6385571842886875,1.531441,0.0,2.66020892454961,0.531441,0.0,0.2824295364810001,0.0
Guido Pella,2023-wimbledon-1311,1,4,24,00:15:02,15,0,1,1,0,0,0,0,0,0,0,0,0,115.0,0,W,CTL,D,5.839004722174932,3.274701465859819,1.3782969,0.0,2.3941880320946494,0.4782969000000001,0.0,0.2541865828329001,0.0
Guido Pella,2023-wimbledon-1311,1,4,25,00:15:38,30,0,0,0,1,0,0,0,0,0,0,0,0,115.0,0,W,CTL,,6.255104249957439,2.947231319273837,1.2404672100000003,0.0,2.1547692288851845,0.4304672100000001,0.0,0.2287679245496101,0.0
Guido Pella,2023-wimbledon-1311,1,4,26,00:16:01,30,15,0,0,1,0,0,0,0,0,0,0,0,131.0,0,C,NCTL,ND,5.629593824961695,3.6525081873464535,1.1164204890000002,0.0,1.9392923059966658,0.3874204890000001,0.0,0.20589113209464907,0.0
Guido Pella,2023-wimbledon-1311,1,4,27,00:16:39,30,30,0,0,1,0,0,0,0,0,0,0,0,110.0,0,BC,NCTL,ND,5.066634442465526,4.287257368611808,1.0047784401000002,0.0,1.7453630753969993,0.3486784401000001,0.0,0.18530201888518416,0.0
Guido Pella,2023-wimbledon-1311,1,4,28,00:17:18,30,40,1,1,0,0,0,0,0,0,0,0,0,128.0,0,C,NCTL,ND,4.559970998218974,4.858531631750627,0.9043005960900001,0.0,1.5708267678572994,0.31381059609000006,0.0,0.16677181699666577,0.0
Guido Pella,2023-wimbledon-1311,1,4,29,00:18:24,40,40,0,0,1,0,0,0,0,0,0,0,0,128.0,0,,,ND,5.103973898397077,4.3726784685755655,0.8138705364810002,0.0,1.4137440910715697,0.2824295364810001,0.0,0.15009463529699918,0.0
Guido Pella,2023-wimbledon-1311,1,4,30,00:18:48,40,AD,1,1,0,0,0,0,0,0,0,0,0,91.0,0,BC,NCTL,D,4.593576508557368,4.935410621718008,0.7324834828329001,0.0,1.2723696819644126,0.2541865828329001,0.0,0.13508517176729928,0.0
Guido Pella,2023-wimbledon-1311,1,4,31,00:19:21,40,40,0,0,1,0,0,0,0,0,0,0,0,120.0,0,W,CTL,,5.134218857701632,4.441869559546208,0.6592351345496101,0.0,1.1451327137679714,0.2287679245496101,0.0,0.12157665459056935,0.0
Guido Pella,2023-wimbledon-1311,1,4,32,00:19:46,40,AD,0,0,1,0,0,0,0,0,0,0,0,111.0,0,BC,CTL,,4.620796971931469,4.997682603591587,0.5933116210946492,0.0,1.0306194423911743,0.20589113209464907,0.0,0.10941898913151242,0.0
Guido Pella,2023-wimbledon-1311,1,5,33,00:20:24,0,0,0,0,1,1,0,0,0,0,0,0,0,98.0,0,B,NCTL,D,4.158717274738322,5.497914343232429,0.5339804589851842,0.0,0.9275574981520569,0.18530201888518416,0.0,0.09847709021836118,0.0
Guido Pella,2023-wimbledon-1311,1,5,34,00:20:46,0,15,1,1,0,1,0,0,0,0,0,0,0,119.0,1,BC,NCTL,ND,3.7428455472644906,5.948122908909186,0.4805824130866658,0.0,0.8348017483368513,0.16677181699666577,0.0,0.08862938119652507,0.0
Guido Pella,2023-wimbledon-1311,1,5,35,00:21:22,15,15,1,1,0,1,0,0,0,0,0,0,0,117.0,0,W,CTL,ND,4.3685609925380415,5.353310618018268,0.4325241717779993,0.0,0.7513215735031662,0.15009463529699918,0.0,0.07976644307687256,0.0
Guido Pella,2023-wimbledon-1311,1,5,36,00:22:17,30,15,1,1,0,1,0,0,0,0,0,0,0,125.0,1,C,CTL,ND,4.931704893284238,4.817979556216441,0.38927175460019936,0.0,0.6761894161528496,0.13508517176729928,0.0,0.0717897987691853,0.0
Guido Pella,2023-wimbledon-1311,1,5,37,00:22:42,40,15,1,1,0,1,1,0,1,0,0,0,0,121.0,0,C,NCTL,ND,5.4385344039558134,4.336181600594797,0.35034457914017947,0.0,0.6085704745375646,0.12157665459056935,0.0,0.06461081889226677,0.0
Guido Pella,2023-wimbledon-1311,1,6,38,00:24:18,0,0,1,1,0,0,0,0,0,0,0,0,0,119.0,0,,,,5.894680963560233,3.9025634405353173,1.3153101212261615,0.0,1.5477134270838082,0.10941898913151242,0.0,0.058149737003040096,0.0
Guido Pella,2023-wimbledon-1311,1,6,39,00:24:39,15,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,W,CTL,,6.30521286720421,3.512307096481785,1.1837791091035452,0.0,1.3929420843754274,0.09847709021836118,0.0,0.05233476330273609,0.0
Guido Pella,2023-wimbledon-1311,1,6,40,00:24:58,15,15,0,0,1,0,0,0,0,0,0,0,0,110.0,0,BC,NCTL,ND,5.674691580483788,4.161076386833607,1.0654011981931908,0.0,1.2536478759378846,0.08862938119652507,0.0,0.047101286972462485,0.0
Guido Pella,2023-wimbledon-1311,1,6,41,00:26:05,15,30,0,0,1,0,0,0,0,0,0,0,0,124.0,0,BW,NCTL,ND,5.1072224224354095,4.744968748150247,0.9588610783738718,0.0,1.1282830883440962,0.07976644307687256,0.0,0.04239115827521624,0.0
Guido Pella,2023-wimbledon-1311,1,6,42,00:26:41,15,40,0,0,1,0,0,0,0,0,0,0,0,111.0,0,C,NCTL,,4.596500180191869,5.270471873335222,0.8629749705364846,0.0,1.0154547795096867,0.0717897987691853,0.0,0.038152042447694615,0.0
Guido Pella,2023-wimbledon-1311,1,7,43,00:27:09,0,0,0,0,1,1,0,0,0,0,0,0,0,89.0,1,B,NCTL,ND,4.136850162172681,5.7434246860017,0.7766774734828361,0.0,0.9139093015587179,0.06461081889226677,0.0,0.03433683820292515,0.0
Guido Pella,2023-wimbledon-1311,1,7,44,00:27:48,0,15,1,1,0,1,0,0,0,0,0,0,0,129.0,0,C,NCTL,ND,3.723165145955414,6.169082217401531,0.6990097261345525,0.0,0.8225183714028461,0.058149737003040096,0.0,0.030903154382632636,0.0
Guido Pella,2023-wimbledon-1311,1,7,45,00:28:16,15,15,1,1,0,1,0,0,0,0,0,0,0,118.0,0,C,NCTL,D,4.350848631359873,5.552173995661377,0.6291087535210974,0.0,0.7402665342625615,0.05233476330273609,0.0,0.027812838944369374,0.0
Guido Pella,2023-wimbledon-1311,1,7,46,00:28:45,30,15,0,0,1,1,0,0,0,0,0,0,0,98.0,0,B,CTL,D,4.915763768223885,4.99695659609524,0.5661978781689877,0.0,0.6662398808363055,0.047101286972462485,0.0,0.025031555049932437,0.0
Guido Pella,2023-wimbledon-1311,1,7,47,00:29:31,30,30,1,1,0,1,0,0,0,0,0,0,0,127.0,0,BW,NCTL,D,4.424187391401497,5.4972609364857155,0.5095780903520889,0.0,0.5996158927526749,0.04239115827521624,0.0,0.022528399544939195,0.0
Guido Pella,2023-wimbledon-1311,1,7,48,00:30:22,40,30,1,1,0,1,1,0,1,0,0,0,0,114.0,0,W,CTL,,4.981768652261348,4.947534842837144,0.45862028131688,0.0,0.5396543034774075,0.038152042447694615,0.0,0.020275559590445275,0.0
Guido Pella,2023-wimbledon-1311,1,8,49,00:32:02,0,0,0,0,1,0,0,0,0,0,0,0,0,118.0,0,W,NCTL,ND,5.483591787035213,4.45278135855343,1.412758253185192,0.0,1.485688873129667,0.03433683820292515,0.0,0.01824800363140075,0.0
Guido Pella,2023-wimbledon-1311,1,8,50,00:32:17,0,15,0,0,1,0,0,0,0,0,0,0,0,120.0,0,W,CTL,,4.935232608331692,5.007503222698087,1.271482427866673,0.0,1.3371199858167002,0.030903154382632636,0.0,0.016423203268260675,0.0
Guido Pella,2023-wimbledon-1311,1,8,51,00:32:32,0,30,0,0,1,0,0,0,0,0,0,0,0,114.0,0,W,CTL,,4.441709347498522,5.506752900428279,1.1443341850800057,0.0,1.20340798723503,0.027812838944369374,0.0,0.014780882941434608,0.0
Guido Pella,2023-wimbledon-1311,1,8,52,00:32:50,0,40,0,0,1,0,0,0,0,0,0,0,0,120.0,0,BW,NCTL,ND,3.9975384127486704,5.956077610385451,1.029900766572005,0.0,1.083067188511527,0.025031555049932437,0.0,0.013302794647291146,0.0
Guido Pella,2023-wimbledon-1311,1,9,53,00:33:45,0,0,0,0,1,1,0,0,0,0,0,0,0,119.0,0,BC,NCTL,ND,3.5977845714738037,6.360469849346906,0.9269106899148045,0.0,0.9747604696603743,0.022528399544939195,0.0,0.011972515182562033,0.0
Guido Pella,2023-wimbledon-1311,1,9,54,00:34:05,0,15,0,0,1,1,0,0,0,0,0,0,0,118.0,0,C,NCTL,D,3.238006114326423,6.724422864412215,0.8342196209233241,0.0,0.8772844226943369,0.020275559590445275,0.0,0.01077526366430583,0.0
Guido Pella,2023-wimbledon-1311,1,9,55,00:34:31,0,30,1,1,0,1,0,0,0,0,0,0,0,135.0,0,B,NCTL,,2.9142055028937808,7.051980577970994,0.7507976588309917,0.0,0.7895559804249033,0.01824800363140075,0.0,0.009697737297875247,0.0
Guido Pella,2023-wimbledon-1311,1,9,56,00:35:04,15,30,1,1,0,1,0,0,0,0,0,0,0,89.0,0,B,NCTL,ND,3.6227849526044027,6.346782520173896,0.6757178929478926,0.0,0.710600382382413,0.016423203268260675,0.0,0.008727963568087723,0.0
Guido Pella,2023-wimbledon-1311,1,9,57,00:35:47,30,30,1,1,0,1,0,0,0,0,0,0,0,132.0,0,C,CTL,D,4.260506457343962,5.712104268156505,0.6081461036531033,0.0,0.6395403441441717,0.014780882941434608,0.0,0.00785516721127895,0.0
Guido Pella,2023-wimbledon-1311,1,9,58,00:36:09,40,30,1,1,0,1,1,0,1,0,0,0,0,121.0,0,C,NCTL,ND,4.834455811609566,5.140893841340855,0.5473314932877931,0.0,0.5755863097297547,0.013302794647291146,0.0,0.007069650490151055,0.0
Guido Pella,2023-wimbledon-1311,1,10,59,00:37:41,0,0,0,0,1,0,0,0,0,0,0,0,0,111.0,0,C,NCTL,,5.35101023044861,4.62680445720677,1.4925983439590138,0.0,1.5180276787567792,0.011972515182562033,0.0,0.00636268544113595,0.0
Guido Pella,2023-wimbledon-1311,1,10,60,00:37:56,0,15,0,0,1,0,0,0,0,0,0,0,0,96.0,0,BC,NCTL,D,4.815909207403749,5.164124011486093,1.3433385095631123,0.0,1.366224910881101,0.01077526366430583,0.0,0.005726416897022355,0.0
Guido Pella,2023-wimbledon-1311,1,10,61,00:38:44,0,30,0,0,1,0,0,0,0,0,0,0,0,119.0,0,W,CTL,ND,4.3343182866633745,5.647711610337484,1.2090046586068013,0.0,1.2296024197929911,0.009697737297875247,0.0,0.00515377520732012,0.0
Guido Pella,2023-wimbledon-1311,1,10,62,00:39:18,0,40,0,0,1,0,0,0,0,0,0,0,0,131.0,0,C,CTL,,3.9008864579970366,6.082940449303736,1.0881041927461212,0.0,1.1066421778136921,0.008727963568087723,0.0,0.004638397686588108,0.0
Guido Pella,2023-wimbledon-1311,1,11,63,00:39:49,0,0,0,0,1,1,0,0,0,0,0,0,0,125.0,0,C,CTL,ND,3.510797812197333,6.474646404373363,0.979293773471509,0.0,0.9959779600323229,0.00785516721127895,0.0,0.004174557917929297,0.0
Guido Pella,2023-wimbledon-1311,1,11,64,00:40:23,0,15,1,1,0,1,0,0,0,0,0,0,0,116.0,1,W,CTL,ND,3.1597180309776003,6.827181763936027,0.8813643961243581,0.0,0.8963801640290906,0.007069650490151055,0.0,0.0037571021261363674,0.0
Guido Pella,2023-wimbledon-1311,1,11,65,00:41:09,15,15,1,1,0,1,0,0,0,0,0,0,0,117.0,0,W,NCTL,,3.84374622787984,6.144463587542424,0.7932279565119222,0.0,0.8067421476261816,0.00636268544113595,0.0,0.0033813919135227306,0.0
Guido Pella,2023-wimbledon-1311,1,11,66,00:41:32,30,15,0,0,1,1,0,0,0,0,0,0,0,122.0,0,C,NCTL,ND,4.459371605091857,5.530017228788181,0.7139051608607301,0.0,0.7260679328635634,0.005726416897022355,0.0,0.0030432527221704577,0.0
Guido Pella,2023-wimbledon-1311,1,11,67,00:42:05,30,30,1,1,0,1,0,0,0,0,0,0,0,94.0,0,B,CTL,D,4.013434444582671,5.977015505909363,0.6425146447746571,0.0,0.6534611395772071,0.00515377520732012,0.0,0.002738927449953412,0.0
Guido Pella,2023-wimbledon-1311,1,11,68,00:42:48,40,30,1,1,0,1,1,0,1,0,0,0,0,127.0,0,C,NCTL,,4.612091000124403,5.379313955318427,0.5782631802971914,0.0,0.5881150256194865,0.004638397686588108,0.0,0.002465034704958071,0.0
Guido Pella,2023-wimbledon-1311,1,12,69,00:44:41,0,0,0,0,1,0,0,0,0,0,0,0,0,117.0,1,W,CTL,D,5.150881900111964,4.8413825597865845,1.5204368622674722,0.0,1.5293035230575378,0.004174557917929297,0.0,0.002218531234462264,0.0
Guido Pella,2023-wimbledon-1311,1,12,70,00:45:17,0,15,0,0,1,0,0,0,0,0,0,0,0,124.0,0,BC,NCTL,ND,4.635793710100767,5.357244303807926,1.368393176040725,0.0,1.376373170751784,0.0037571021261363674,0.0,0.0019966781110160375,0.0
Guido Pella,2023-wimbledon-1311,1,12,71,00:45:56,0,30,0,0,1,0,0,0,0,0,0,0,0,123.0,0,B,NCTL,,4.17221433909069,5.821519873427134,1.2315538584366528,0.0,1.2387358536766058,0.0033813919135227306,0.0,0.001797010299914434,0.0
Guido Pella,2023-wimbledon-1311,1,12,72,00:46:22,0,40,0,0,1,0,0,0,0,0,0,0,0,115.0,0,W,CTL,ND,3.7549929051816218,6.239367886084421,1.1083984725929874,0.0,1.1148622683089453,0.0030432527221704577,0.0,0.0016173092699229906,0.0
Guido Pella,2023-wimbledon-1311,1,13,73,00:46:55,0,0,0,0,1,1,0,0,0,0,0,0,0,118.0,0,C,NCTL,D,3.3794936146634598,6.6154310974759785,0.9975586253336886,0.0,1.0033760414780506,0.002738927449953412,0.0,0.0014555783429306916,0.0
Guido Pella,2023-wimbledon-1311,1,13,74,00:47:24,0,1,0,0,1,0,0,0,0,0,0,0,0,132.0,0,BC,CTL,ND,3.0415442531971135,6.953887987728381,0.8978027628003198,0.0,0.9030384373302456,0.002465034704958071,0.0,0.0013100205086376223,0.0
Guido Pella,2023-wimbledon-1311,1,13,75,00:47:44,0,2,0,0,1,0,0,0,0,0,0,0,0,117.0,0,W,NCTL,D,2.7373898278774025,7.258499188955543,0.8080224865202879,0.0,0.812734593597221,0.002218531234462264,0.0,0.0011790184577738603,0.0
Guido Pella,2023-wimbledon-1311,1,13,76,00:48:16,0,3,0,0,1,1,0,0,0,0,0,0,0,119.0,0,BC,NCTL,ND,2.4636508450896626,7.53264927005999,0.7272202378682591,0.0,0.7314611342374989,0.0019966781110160375,0.0,0.001061116611996474,0.0
Guido Pella,2023-wimbledon-1311,1,13,77,00:48:39,0,4,1,1,0,1,0,0,0,0,0,0,0,129.0,0,C,NCTL,ND,2.2172857605806957,7.779384343053991,0.6544982140814333,0.0,0.6583150208137492,0.001797010299914434,0.0,0.0009550049507968268,0.0
Guido Pella,2023-wimbledon-1311,1,13,78,00:49:19,1,4,0,0,1,0,0,0,0,0,0,0,0,131.0,0,C,CTL,,2.9955571845226263,7.001445908748591,0.5890483926732899,0.0,0.5924835187323741,0.0016173092699229906,0.0,0.0008595044557171441,0.0
Guido Pella,2023-wimbledon-1311,1,13,79,00:49:59,1,5,0,0,1,0,0,0,0,0,0,0,0,115.0,0,W,CTL,ND,2.696001466070364,7.301301317873733,0.530143553405961,0.0,0.5332351668591369,0.0014555783429306916,0.0,0.0007735540101454297,0.0
Guido Pella,2023-wimbledon-1311,1,13,80,00:50:32,1,6,0,0,1,1,0,0,0,0,0,0,0,119.0,0,BC,NCTL,ND,2.4264013194633276,7.571171186086359,0.4771291980653648,0.0,0.4799116501732231,0.0013100205086376223,0.0,0.0006961986091308868,0.0
Guido Pella,2023-wimbledon-1311,2,1,81,00:52:44,0,0,1,1,0,0,0,0,0,0,0,0,0,120.0,0,W,CTL,,2.183761187516995,7.8140540674777235,0.42941627825882833,0.0,0.4319204851559008,0.0011790184577738603,0.0,0.0006265787482177981,0.0
Guido Pella,2023-wimbledon-1311,2,1,82,00:53:10,15,0,1,1,0,0,0,0,0,0,0,0,0,125.0,0,BW,CTL,D,2.965385068765295,7.032648660729951,0.38647465043294554,0.0,0.38872843664031076,0.001061116611996474,0.0,0.0005639208733960184,0.0
Guido Pella,2023-wimbledon-1311,2,1,83,00:53:43,30,0,0,0,1,0,0,0,0,0,0,0,0,128.0,0,W,CTL,ND,3.6688465618887656,6.329383794656956,0.347827185389651,0.0,0.3498555929762797,0.0009550049507968268,0.0,0.0005075287860564165,0.0
Guido Pella,2023-wimbledon-1311,2,1,84,00:54:11,30,15,1,1,0,0,0,0,0,0,0,0,0,110.0,0,BC,NCTL,ND,3.3019619056998892,6.696445415191261,0.31304446685068593,0.0,0.31487003367865174,0.0008595044557171441,0.0,0.00045677590745077487,0.0
Guido Pella,2023-wimbledon-1311,2,1,85,00:54:50,40,15,0,0,1,0,0,0,1,1,1,0,0,128.0,0,W,CTL,ND,3.9717657151299006,6.026800873672135,0.2817400201656173,0.0,0.28338303031078654,0.0007735540101454297,0.0,0.0004110983167056974,0.0
Guido Pella,2023-wimbledon-1311,2,1,86,00:55:43,40,30,0,0,1,0,0,0,1,1,1,0,0,111.0,0,C,NCTL,,3.5745891436169104,6.424120786304922,0.2535660181490556,0.0,1.2550447272797078,1.000696198609131,1.0,0.00036998848503512764,0.0
Guido Pella,2023-wimbledon-1311,2,1,87,00:56:01,40,40,0,0,1,0,0,0,0,0,0,0,0,120.0,0,BW,NCTL,ND,3.2171302292552193,6.78170870767443,0.22820941633415004,0.0,2.1295402545517375,1.9006265787482177,1.9,0.0003329896365316149,0.0
Guido Pella,2023-wimbledon-1311,2,1,88,00:56:31,40,AD,1,1,0,0,0,0,0,0,0,0,0,91.0,0,BC,NCTL,D,2.895417206329698,7.1035378369069875,0.20538847470073507,0.0,1.9165862290965636,1.7105639208733963,1.71,0.0002996906728784534,0.0
Guido Pella,2023-wimbledon-1311,2,1,89,00:57:06,40,40,0,0,1,0,0,0,0,0,0,0,0,99.0,0,B,NCTL,D,3.605875485696728,6.393184053216288,0.18484962723066156,0.0,1.7249276061869072,1.5395075287860565,1.5390000000000001,0.0002697216055906081,0.0
Guido Pella,2023-wimbledon-1311,2,1,90,00:57:39,40,AD,0,0,1,0,0,0,0,0,0,0,0,123.0,0,B,NCTL,D,3.2452879371270553,6.75386564789466,0.1663646645075954,0.0,1.5524348455682162,1.3855567759074507,1.3851,0.0002427494450315473,0.0
Guido Pella,2023-wimbledon-1311,2,2,91,00:58:58,0,0,1,1,0,1,0,0,0,0,0,0,0,89.0,0,B,NCTL,ND,2.92075914341435,7.078479083105194,0.14972819805683585,0.0,1.397191361011395,1.2470010983167057,1.24659,0.00021847450052839255,0.0
Guido Pella,2023-wimbledon-1311,2,2,92,00:59:29,15,0,0,0,1,1,0,0,0,0,0,0,0,101.0,0,BC,NCTL,D,3.628683229072915,6.370631174794674,0.13475537825115227,0.0,1.2574722249102552,1.1223009884850352,1.121931,0.00019662705047555332,0.0
Guido Pella,2023-wimbledon-1311,2,2,93,01:00:12,15,15,1,1,0,1,0,0,0,0,0,0,0,116.0,1,W,CTL,ND,3.265814906165623,6.733568057315207,0.12127984042603704,0.0,1.13172500241923,1.0100708896365318,1.0097379000000002,0.00017696434542799797,0.0
Guido Pella,2023-wimbledon-1311,2,2,94,01:00:55,30,15,0,0,1,1,0,0,0,0,0,0,0,110.0,0,BW,NCTL,D,3.939233415549061,6.060211251583687,0.10915185638343335,0.0,1.018552502177307,0.9090638006728786,0.9087641100000001,0.00015926791088519818,0.0
Guido Pella,2023-wimbledon-1311,2,2,95,01:01:32,30,30,1,1,0,1,0,0,0,0,0,0,0,119.0,0,BC,NCTL,ND,3.545310073994155,6.454190126425319,0.09823667074509002,0.0,0.9166972519595763,0.8181574206055907,0.8178876990000001,0.00014334111979667836,0.0
Guido Pella,2023-wimbledon-1311,2,2,96,01:02:00,40,30,0,0,1,1,0,0,1,0,0,0,0,101.0,0,BC,NCTL,D,4.1907790665947395,5.808771113782787,0.08841300367058103,0.0,0.8250275267636188,0.7363416785450317,0.7360989291000002,0.00012900700781701054,0.0
Guido Pella,2023-wimbledon-1311,2,2,97,01:02:36,40,40,1,1,0,1,0,0,0,0,0,0,0,129.0,0,C,NCTL,ND,3.771701159935266,6.227894002404508,0.07957170330352292,0.0,1.7425247740872567,0.6627075106905286,0.6624890361900002,0.00011610630703530949,0.0
Guido Pella,2023-wimbledon-1311,2,2,98,01:03:26,AD,40,1,1,0,1,1,0,1,0,0,0,0,127.0,0,C,NCTL,,4.394531043941739,5.605104602164057,0.07161453297317062,0.0,1.568272296678531,0.5964367596214757,0.5962401325710002,0.00010449567633177854,0.0
Guido Pella,2023-wimbledon-1311,2,3,99,01:04:00,0,0,1,1,0,0,0,0,0,0,0,0,0,120.0,0,BW,NCTL,ND,4.955077939547566,5.044594141947652,1.0644530796758536,0.0,2.411445067010678,0.5367930836593282,0.5366161193139002,9.404610869860069e-05,0.0
Guido Pella,2023-wimbledon-1311,2,3,100,01:04:33,15,0,0,0,1,0,0,0,0,0,0,0,0,124.0,0,BW,NCTL,D,5.459570145592809,4.5401347277528865,0.9580077717082682,0.0,2.1703005603096104,0.4831137752933954,0.48295450738251017,8.464149782874062e-05,0.0
Guido Pella,2023-wimbledon-1311,2,3,101,01:04:53,15,15,1,1,0,0,0,0,0,0,0,0,0,124.0,0,BW,NCTL,,4.913613131033529,5.086121254977598,0.8622069945374414,0.0,1.9532705042786493,0.4348023977640559,0.4346590566442592,7.617734804586657e-05,0.0
