player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count,quality
Holger Rune,2023-wimbledon-1304,1,4,13,00:08:24,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,108.0,0,2,1,0,0.1171875,1.88232421875,0.0625,0.0,0.0625,0.0,0.0,0.0,9.21826171875,0.5
Holger Rune,2023-wimbledon-1304,1,4,14,00:08:53,15,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,127.0,0,3,1,2,0.05859375,1.941162109375,0.03125,0.0,0.03125,0.0,0.0,0.0,6.609130859375,0.5
Holger Rune,2023-wimbledon-1304,1,4,15,00:09:31,30,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,128.0,0,1,1,0,0.029296875,1.9705810546875,0.015625,0.0,0.015625,0.0,0.0,0.0,3.3045654296875,0.0
Holger Rune,2023-wimbledon-1304,1,4,16,00:10:03,30,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,122.0,0,4,0,0,1.0146484375,0.98529052734375,0.0078125,0.0,0.0078125,0.0,0.0,0.0,6.65228271484375,1.0
Holger Rune,2023-wimbledon-1304,1,4,17,00:10:25,30,30,0,0,1,1,0,0,0.0,0.0,0,0,0,0,6,112.0,1,4,0,1,1.50732421875,0.492645263671875,0.00390625,0.0,0.00390625,0.0,0.0,0.0,4.326141357421875,1.0
Holger Rune,2023-wimbledon-1304,1,4,18,00:11:15,40,30,1,1,0,1,0,0,0.0,0.0,0,0,0,0,11,127.0,0,3,1,0,0.753662109375,1.2463226318359375,0.001953125,0.0,0.001953125,0.0,0.0,0.0,8.163070678710938,0.0
Holger Rune,2023-wimbledon-1304,1,4,19,00:12:03,40,40,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,125.0,0,2,1,0,1.3768310546875,0.6231613159179688,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,15.081535339355469,1.0
Holger Rune,2023-wimbledon-1304,1,4,20,00:12:30,40,AD,0,0,1,1,0,0,0.0,0.0,1,0,0,0,4,121.0,1,1,1,1,1.68841552734375,0.3115806579589844,0.00048828125,0.0,0.00048828125,0.0,0.0,0.0,8.540767669677734,0.0
Holger Rune,2023-wimbledon-1304,1,4,21,00:13:31,40,40,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,126.0,0,3,1,2,0.844207763671875,1.1557903289794922,0.000244140625,0.0,1.000244140625,0.0,0.0,0.0,8.270383834838867,1.0
Holger Rune,2023-wimbledon-1304,1,4,22,00:13:52,40,AD,1,1,0,1,1,0,0.0,0.0,1,0,0,0,5,101.0,0,4,1,1,1.4221038818359375,0.5778951644897461,0.0001220703125,0.0,0.5001220703125,0.0,0.0,0.0,5.135191917419434,1.0
Holger Rune,2023-wimbledon-1304,1,5,23,00:14:41,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,97.0,0,4,1,0,1.7110519409179688,0.288947582244873,1.00006103515625,0.0,1.25006103515625,0.0,0.0,0.0,7.567595958709717,0.0
Holger Rune,2023-wimbledon-1304,1,5,24,00:15:00,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,104.0,0,3,0,0,0.8555259704589844,1.1444737911224363,0.500030517578125,0.0,0.625030517578125,0.0,0.0,0.0,4.783797979354858,0.0
Holger Rune,2023-wimbledon-1304,1,5,25,00:15:17,30,0,0,0,1,0,0,0,1.0,0.0,0,0,0,0,7,130.0,0,1,0,1,0.4277629852294922,1.5722368955612185,0.2500152587890625,0.0,0.3125152587890625,0.0,0.0,0.0,3.391898989677429,1.0
Holger Rune,2023-wimbledon-1304,1,5,26,00:15:47,40,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,114.0,0,3,1,1,0.2138814926147461,1.7861184477806091,0.1250076293945312,0.0,0.1562576293945312,0.0,0.0,0.0,8.695949494838715,0.0
Holger Rune,2023-wimbledon-1304,1,6,27,00:17:28,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,120.0,0,4,1,1,0.106940746307373,1.8930592238903048,0.0625038146972656,0.0,0.0781288146972656,0.0,0.0,0.0,7.347974747419357,0.0
Holger Rune,2023-wimbledon-1304,1,6,28,00:17:45,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,124.0,0,3,1,0,0.0534703731536865,1.9465296119451525,0.0312519073486328,0.0,0.0390644073486328,0.0,0.0,0.0,5.673987373709679,0.0
Holger Rune,2023-wimbledon-1304,1,6,29,00:18:02,15,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,127.0,1,3,1,2,1.0267351865768433,0.973264805972576,0.0156259536743164,0.0,0.0195322036743164,0.0,0.0,0.0,3.8369936868548393,0.5
Holger Rune,2023-wimbledon-1304,1,6,30,00:18:43,30,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,96.0,1,1,1,1,0.5133675932884216,1.486632402986288,0.0078129768371582,0.0,0.0097661018371582,0.0,0.0,0.0,3.91849684342742,0.0
Holger Rune,2023-wimbledon-1304,1,6,31,00:19:45,40,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,111.0,1,4,0,1,0.2566837966442108,1.743316201493144,0.0039064884185791,0.0,0.0048830509185791,0.0,0.0,0.0,5.95924842171371,1.0
Holger Rune,2023-wimbledon-1304,1,6,32,00:20:19,40,30,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,89.0,1,4,0,0,1.1283418983221054,0.871658100746572,0.0019532442092895,0.0,0.0024415254592895,0.0,0.0,0.0,7.979624210856855,1.0
Holger Rune,2023-wimbledon-1304,1,6,33,00:21:11,40,40,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,132.0,0,3,1,1,1.5641709491610527,0.435829050373286,0.0009766221046447,0.0,0.0012207627296447,0.0,0.0,0.0,8.989812105428427,1.0
Holger Rune,2023-wimbledon-1304,1,6,34,00:21:32,40,AD,0,0,1,1,0,0,0.0,0.0,1,0,0,0,0,123.0,0,2,0,1,1.7820854745805264,0.217914525186643,0.0004883110523223,0.0,0.0006103813648223,0.0,0.0,0.0,5.494906052714214,0.5
Holger Rune,2023-wimbledon-1304,1,6,35,00:22:12,40,40,1,1,0,1,0,0,1.0,0.0,0,0,0,0,3,118.0,0,4,1,1,0.8910427372902632,1.1089572625933215,0.0002441555261611,0.0,1.0003051906824112,0.0,0.0,0.0,2.747453026357107,1.0
Holger Rune,2023-wimbledon-1304,1,6,36,00:22:40,40,AD,1,1,0,1,1,0,0.0,0.0,1,0,0,0,3,121.0,0,3,1,1,1.4455213686451316,0.5544786312966608,0.0001220777630805,0.0,0.5001525953412056,0.0,0.0,0.0,4.373726513178553,0.0
Holger Rune,2023-wimbledon-1304,1,7,37,00:23:16,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,102.0,0,4,0,1,1.7227606843225658,0.2772393156483304,1.0000610388815403,0.0,1.2500762976706028,0.0,0.0,0.0,5.186863256589277,0.0
Holger Rune,2023-wimbledon-1304,1,7,38,00:23:37,15,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,111.0,1,2,1,1,0.8613803421612829,1.1386196578241652,0.5000305194407701,0.0,0.6250381488353014,0.0,0.0,0.0,3.5934316282946384,1.0
Holger Rune,2023-wimbledon-1304,1,7,39,00:24:01,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,120.0,0,4,0,2,1.4306901710806414,0.5693098289120826,0.2500152597203851,0.0,0.3125190744176507,0.0,0.0,0.0,5.796715814147319,1.0
Holger Rune,2023-wimbledon-1304,1,7,40,00:24:18,30,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,121.0,0,0,1,1,0.7153450855403207,1.2846549144560413,0.1250076298601925,0.0,0.1562595372088253,0.0,0.0,0.0,3.89835790707366,1.0
Holger Rune,2023-wimbledon-1304,1,7,41,00:24:42,30,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,107.0,0,4,0,1,1.3576725427701604,0.6423274572280206,0.0625038149300962,0.0,0.0781297686044126,0.0,0.0,0.0,5.94917895353683,0.0
Holger Rune,2023-wimbledon-1304,1,7,42,00:25:05,40,30,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,79.0,1,0,1,0,0.6788362713850802,1.3211637286140103,0.0312519074650481,0.0,0.0390648843022063,0.0,0.0,0.0,3.974589476768415,1.0
Holger Rune,2023-wimbledon-1304,1,7,43,00:25:46,40,40,1,1,0,0,0,0,1.0,0.0,0,0,0,0,2,101.0,0,4,0,1,1.33941813569254,0.6605818643070052,0.015625953732524,0.0,0.0195324421511031,0.0,0.0,0.0,5.987294738384208,0.0
Holger Rune,2023-wimbledon-1304,1,7,44,00:26:09,40,AD,1,1,0,0,1,0,0.0,0.0,1,1,0,0,8,86.0,0,0,1,1,1.66970906784627,0.3302909321535026,0.007812976866262,0.0,0.0097662210755515,0.0,0.0,0.0,4.993647369192104,1.0
Holger Rune,2023-wimbledon-1304,1,8,45,00:28:12,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,112.0,0,4,0,0,1.834854533923135,0.1651454660767513,1.003906488433131,0.0,1.0048831105377758,1.0,0.0,0.0,10.496823684596052,0.3333333333333333
Holger Rune,2023-wimbledon-1304,1,8,46,00:28:47,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,121.0,0,3,1,1,0.9174272669615676,1.0825727330383756,0.5019532442165655,0.0,0.5024415552688879,0.5,0.0,0.0,7.248411842298026,0.0
Holger Rune,2023-wimbledon-1304,1,8,47,00:29:13,15,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,117.0,0,0,1,1,1.4587136334807838,0.5412863665191878,0.2509766221082827,0.0,0.2512207776344439,0.25,0.0,0.0,6.624205921149013,0.0
Holger Rune,2023-wimbledon-1304,1,8,48,00:29:49,30,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,122.0,1,3,1,1,0.7293568167403919,1.270643183259594,0.1254883110541413,0.0,0.1256103888172219,0.125,0.0,0.0,5.3121029605745065,1.0
Holger Rune,2023-wimbledon-1304,1,8,49,00:30:26,30,30,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,121.0,1,4,0,1,1.364678408370196,0.635321591629797,0.0627441555270706,0.0,0.0628051944086109,0.0625,0.0,0.0,7.656051480287253,0.0
Holger Rune,2023-wimbledon-1304,1,8,50,00:30:56,30,40,0,0,1,1,0,0,0.0,0.0,1,0,0,0,2,114.0,1,4,0,1,1.682339204185098,0.3176607958148985,0.0313720777635353,0.0,0.0314025972043054,0.03125,0.0,0.0,8.828025740143627,1.0
Holger Rune,2023-wimbledon-1304,1,8,51,00:31:37,40,40,1,1,0,1,0,0,1.0,0.0,0,0,0,0,3,123.0,0,3,1,1,0.841169602092549,1.1588303979074492,0.0156860388817676,0.0,1.0157012986021527,0.015625,0.0,0.0,6.414012870071813,1.0
Holger Rune,2023-wimbledon-1304,1,8,52,00:32:18,40,AD,1,1,0,1,1,0,0.0,0.0,1,0,0,0,3,95.0,0,2,1,0,1.4205848010462745,0.5794151989537246,0.0078430194408838,0.0,0.5078506493010764,0.0078125,0.0,0.0,6.207006435035907,0.5
Holger Rune,2023-wimbledon-1304,1,9,53,00:33:09,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,89.0,1,1,1,1,1.7102924005231372,0.2897075994768623,1.003921509720442,0.0,1.2539253246505382,0.00390625,0.0,0.0,6.103503217517954,0.0
Holger Rune,2023-wimbledon-1304,1,9,54,00:33:37,0,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,102.0,0,1,1,1,1.8551462002615688,0.1448537997384311,0.501960754860221,0.0,0.6269626623252691,0.001953125,0.0,0.0,5.051751608758977,1.0
Holger Rune,2023-wimbledon-1304,1,9,55,00:33:58,0,30,1,1,0,0,0,0,1.0,1.0,0,0,0,0,8,103.0,0,2,0,0,1.9275731001307843,0.0724268998692155,0.2509803774301105,0.0,0.3134813311626345,0.0009765625,0.0,0.0,4.525875804379488,1.0
Holger Rune,2023-wimbledon-1304,1,9,56,00:34:42,0,40,1,1,0,0,1,1,0.0,0.0,1,1,0,0,2,84.0,0,2,1,0,1.963786550065392,0.0362134499346077,0.1254901887150552,0.0,0.1567406655813172,0.00048828125,0.0,0.0,10.262937902189744,0.0
Holger Rune,2023-wimbledon-1304,2,1,57,00:37:19,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,112.0,1,4,0,0,1.981893275032696,0.0181067249673038,1.0627450943575276,1.0,1.0783703327906586,1.000244140625,0.0,0.0,7.131468951094872,0.3333333333333333
Holger Rune,2023-wimbledon-1304,2,1,58,00:38:00,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,119.0,0,3,1,0,1.990946637516348,0.0090533624836519,0.5313725471787638,0.5,0.5391851663953293,0.5001220703125,0.0,0.0,8.565734475547437,0.75
Holger Rune,2023-wimbledon-1304,2,1,59,00:38:23,15,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,125.0,0,3,1,0,0.995473318758174,1.004526681241826,0.2656862735893819,0.25,0.2695925831976646,0.25006103515625,0.0,0.0,6.282867237773719,0.0
Holger Rune,2023-wimbledon-1304,2,1,60,00:38:49,30,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,114.0,0,3,1,0,0.497736659379087,1.502263340620913,0.1328431367946909,0.125,0.1347962915988323,0.125030517578125,0.0,0.0,5.141433618886859,1.0
Holger Rune,2023-wimbledon-1304,2,1,61,00:39:29,30,30,1,1,0,1,0,0,1.0,0.0,0,0,0,0,9,131.0,0,3,1,1,1.2488683296895435,0.7511316703104565,0.0664215683973454,0.0625,0.0673981457994161,0.0625152587890625,0.0,0.0,3.5707168094434296,1.0
Holger Rune,2023-wimbledon-1304,2,1,62,00:40:30,30,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,120.0,0,4,0,2,1.6244341648447718,0.3755658351552282,0.0332107841986727,0.03125,0.033699072899708,0.0312576293945312,0.0,0.0,10.785358404721714,0.6666666666666666
Holger Rune,2023-wimbledon-1304,2,2,63,00:41:14,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,106.0,1,3,1,0,1.8122170824223856,0.1877829175776141,1.0166053920993363,0.015625,1.016849536449854,0.0156288146972656,0.0,0.0,6.392679202360857,0.0
Holger Rune,2023-wimbledon-1304,2,2,64,00:41:35,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,89.0,0,0,1,1,0.9061085412111928,1.0938914587888071,0.5083026960496682,0.0078125,0.508424768224927,0.0078144073486328,0.0,0.0,4.196339601180428,0.0
Holger Rune,2023-wimbledon-1304,2,2,65,00:42:12,30,0,0,0,1,0,0,0,1.0,0.0,0,0,0,0,1,104.0,0,4,0,1,0.4530542706055964,1.5469457293944036,0.2541513480248341,0.00390625,0.2542123841124635,0.0039072036743164,0.0,0.0,7.098169800590214,0.0
Holger Rune,2023-wimbledon-1304,2,2,66,00:42:39,40,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,122.0,0,1,1,0,0.2265271353027982,1.7734728646972018,0.127075674012417,0.001953125,0.1271061920562317,0.0019536018371582,0.0,0.0,4.549084900295107,0.0
Holger Rune,2023-wimbledon-1304,2,3,67,00:43:35,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,112.0,1,0,0,1,0.1132635676513991,1.886736432348601,0.0635378370062085,0.0009765625,0.0635530960281158,0.0009768009185791,0.0,0.0,3.2745424501475533,0.0
Holger Rune,2023-wimbledon-1304,2,3,68,00:44:08,15,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,105.0,1,2,1,1,0.0566317838256995,1.9433682161743004,0.0317689185031042,0.00048828125,0.0317765480140579,0.0004884004592895,0.0,0.0,3.6372712250737766,0.4
Holger Rune,2023-wimbledon-1304,2,3,69,00:44:58,30,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,114.0,0,4,0,2,0.0283158919128497,1.97168410808715,0.0158844592515521,0.000244140625,0.0158882740070289,0.0002442002296447,0.0,0.0,5.818635612536888,0.3333333333333333
Holger Rune,2023-wimbledon-1304,2,3,70,00:45:24,40,0,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,127.0,1,0,1,1,0.0141579459564248,1.985842054043575,0.007942229625776,0.0001220703125,0.0079441370035144,0.0001221001148223,0.0,0.0,2.909317806268444,1.0
Holger Rune,2023-wimbledon-1304,2,3,71,00:46:12,40,15,0,0,1,1,0,0,0.0,0.0,0,0,0,1,4,116.0,0,4,0,0,1.0070789729782124,0.9929210270217876,0.003971114812888,6.103515625e-05,0.0039720685017572,6.105005741119385e-05,0.0,0.0,2.454658903134222,0.5
Holger Rune,2023-wimbledon-1304,2,4,72,00:48:23,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,104.0,0,4,0,2,0.5035394864891062,1.4964605135108937,0.001985557406444,3.0517578125e-05,0.0019860342508786,3.0525028705596924e-05,0.0,1.0,5.227329451567111,1.0
Holger Rune,2023-wimbledon-1304,2,4,73,00:48:41,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,120.0,0,2,1,0,0.2517697432445531,1.7482302567554469,0.000992778703222,1.52587890625e-05,0.0009930171254393,1.5262514352798462e-05,0.0,0.5,3.613664725783556,1.0
Holger Rune,2023-wimbledon-1304,2,4,74,00:49:00,30,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,110.0,0,2,1,2,0.1258848716222765,1.8741151283777235,0.000496389351611,7.62939453125e-06,0.0004965085627196,7.631257176399231e-06,0.0,0.25,2.806832362891778,0.5
Holger Rune,2023-wimbledon-1304,2,4,75,00:49:32,40,0,1,1,0,0,0,0,1.0,0.0,0,0,0,0,2,122.0,0,3,1,1,0.0629424358111382,1.9370575641888617,0.0002481946758055,3.814697265625e-06,0.0002482542813598,3.815628588199616e-06,0.0,0.125,2.403416181445889,1.0
Holger Rune,2023-wimbledon-1304,2,4,76,00:49:50,40,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,110.0,0,4,0,2,1.0314712179055692,0.9685287820944308,0.0001240973379027,1.9073486328125e-06,0.0001241271406799,1.907814294099808e-06,0.0,0.0625,3.2017080907229447,0.0
Holger Rune,2023-wimbledon-1304,2,5,77,00:50:14,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,121.0,0,3,0,2,0.5157356089527846,1.4842643910472155,6.204866895137551e-05,9.5367431640625e-07,6.206357033995691e-05,9.53907147049904e-07,0.0,0.03125,2.6008540453614724,0.0
Holger Rune,2023-wimbledon-1304,2,5,78,00:50:26,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,127.0,0,3,0,2,1.2578678044763922,0.7421321955236078,3.1024334475687754e-05,4.76837158203125e-07,3.1031785169978454e-05,4.769535735249519e-07,0.0,0.015625,2.3004270226807364,0.0
Holger Rune,2023-wimbledon-1304,2,5,79,00:50:54,15,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,7,125.0,0,0,1,1,0.6289339022381961,1.371066097761804,1.5512167237843877e-05,2.384185791015625e-07,1.5515892584989227e-05,2.38476786762476e-07,0.0,0.0078125,1.1502135113403682,1.0
Holger Rune,2023-wimbledon-1304,2,5,80,00:51:44,15,30,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,119.0,0,4,0,0,1.314466951119098,0.6855330488809019,7.756083618921938e-06,1.1920928955078125e-07,7.757946292494614e-06,1.1923839338123798e-07,0.0,0.00390625,7.575106755670184,1.0
Holger Rune,2023-wimbledon-1304,2,5,81,00:52:01,15,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,110.0,1,4,0,2,1.657233475559549,0.3427665244404509,3.878041809460969e-06,5.960464477539064e-08,3.878973146247307e-06,5.961919669061899e-08,0.0,0.001953125,4.787553377835092,1.0
Holger Rune,2023-wimbledon-1304,2,6,82,00:53:36,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,98.0,0,2,1,0,1.8286167377797744,0.1713832622202254,1.0000019390209047,2.9802322387695312e-08,1.0000019394865731,2.9809598345309496e-08,0.0,0.0009765625,3.393776688917546,1.0
Holger Rune,2023-wimbledon-1304,2,6,83,00:54:03,0,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,100.0,0,2,1,1,1.9143083688898872,0.0856916311101127,0.5000009695104524,1.4901161193847656e-08,0.5000009697432866,1.4904799172654748e-08,0.0,0.00048828125,3.696888344458773,0.5
Holger Rune,2023-wimbledon-1304,2,6,84,00:54:28,0,30,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,90.0,0,3,1,0,1.957154184444944,0.0428458155550563,0.2500004847552262,7.450580596923828e-09,0.2500004848716433,7.452399586327374e-09,0.0,0.000244140625,5.848444172229387,0.0
Holger Rune,2023-wimbledon-1304,2,6,85,00:55:08,0,40,0,0,1,0,0,0,0.0,0.0,1,1,1,0,3,107.0,0,3,1,1,1.978577092222472,0.0214229077775281,0.1250002423776131,3.725290298461914e-09,0.1250002424358216,3.726199793163687e-09,0.0,0.0001220703125,4.9242220861146935,1.0
Holger Rune,2023-wimbledon-1304,2,6,86,00:55:42,15,40,0,0,1,0,0,0,0.0,0.0,1,1,1,0,1,105.0,0,2,1,1,0.989288546111236,1.010711453888764,0.0625001211888065,1.862645149230957e-09,1.0625001212179108,1.0000000018631,1.0,6.103515625e-05,5.462111043057346,0.0
Holger Rune,2023-wimbledon-1304,2,6,87,00:56:00,30,40,0,0,1,0,0,0,0.0,0.0,1,1,1,0,3,79.0,0,0,1,1,0.494644273055618,1.505355726944382,0.0312500605944032,9.313225746154783e-10,1.5312500606089554,1.50000000093155,1.5,3.0517578125e-05,3.731055521528673,0.0
Holger Rune,2023-wimbledon-1304,2,6,88,00:56:40,40,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,98.0,0,4,1,1,0.247322136527809,1.752677863472191,0.0156250302972016,4.656612873077393e-10,1.7656250303044776,1.750000000465775,1.75,1.52587890625e-05,4.865527760764337,1.0
Holger Rune,2023-wimbledon-1304,2,6,89,00:57:05,40,AD,0,0,1,0,0,0,0.0,0.0,1,1,1,0,5,111.0,0,3,0,1,1.1236610682639043,0.8763389317360956,0.0078125151486008,2.3283064365386963e-10,0.8828125151522388,0.8750000002328875,0.875,7.62939453125e-06,4.432763880382168,0.0
Holger Rune,2023-wimbledon-1304,2,6,90,00:58:00,40,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,85.0,0,3,1,1,0.5618305341319523,1.4381694658680475,0.0039062575743004,1.1641532182693479e-10,1.4414062575761193,1.4375000001164435,1.4375,3.814697265625e-06,7.216381940191084,1.0
Holger Rune,2023-wimbledon-1304,2,6,91,00:58:40,40,AD,0,0,1,0,0,0,0.0,0.0,1,1,1,0,7,109.0,0,1,1,1,1.2809152670659762,0.7190847329340239,0.0019531287871502,5.820766091346741e-11,0.7207031287880596,0.7187500000582219,0.71875,1.9073486328125e-06,7.608190970095542,0.0
Holger Rune,2023-wimbledon-1304,2,6,92,00:59:22,40,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,108.0,0,2,1,1,0.6404576335329881,1.359542366467012,0.0009765643935751,2.9103830456733704e-11,1.3603515643940298,1.359375000029111,1.359375,9.5367431640625e-07,10.804095485047773,0.0
Holger Rune,2023-wimbledon-1304,2,6,93,00:59:47,AD,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,10,109.0,0,1,0,0,0.320228816766494,1.6797711832335058,0.0004882821967875,1.4551915228366852e-11,0.6801757821970149,0.6796875000145555,0.6796875,4.76837158203125e-07,6.4020477425238855,1.0
Holger Rune,2023-wimbledon-1304,2,6,94,01:00:35,40,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,104.0,0,2,1,0,1.160114408383247,0.8398855916167529,0.0002441410983937,7.275957614183426e-12,0.3400878910985074,0.3398437500072777,0.33984375,2.384185791015625e-07,13.201023871261942,1.0
